x,y,z
582.4568,18.4302,684.763
582.4348,18.4275,684.764
582.4128,18.4248,684.7651
582.3907,18.4221,684.7661
582.3688,18.4194,684.7672
582.3467,18.4167,684.7682
582.3247,18.41401,684.7692
582.3027,18.41132,684.7702
582.2808,18.40864,684.7712
582.2587,18.40596,684.7722
582.2367,18.40328,684.7732
582.2147,18.4006,684.7742
582.1927,18.39793,684.7752
582.1707,18.39526,684.7762
582.1487,18.3926,684.7772
582.1267,18.38994,684.7782
582.1047,18.38727,684.7791
582.0826,18.38461,684.7801
582.0606,18.38196,684.7811
582.0386,18.37931,684.782
582.0165,18.37666,684.783
581.9945,18.37402,684.7839
581.9725,18.37139,684.7849
581.9505,18.36875,684.7858
581.9285,18.36613,684.7867
581.9065,18.3635,684.7876
581.8845,18.36089,684.7885
581.8625,18.35827,684.7894
581.8406,18.35566,684.7903
581.8185,18.35305,684.7911
581.7964,18.35044,684.7921
581.7744,18.34783,684.793
581.7523,18.34523,684.7938
581.7302,18.34264,684.7947
581.7082,18.34005,684.7955
581.6862,18.33747,684.7964
581.6641,18.33489,684.7972
581.6422,18.33232,684.798
581.6201,18.32976,684.7988
581.5981,18.3272,684.7997
581.5762,18.32465,684.8004
581.5542,18.3221,684.8012
581.532,18.31955,684.802
581.51,18.317,684.8027
581.4879,18.31445,684.8036
581.4658,18.31192,684.8043
581.4437,18.30939,684.8051
581.4217,18.30687,684.8058
581.3997,18.30436,684.8065
581.3777,18.30185,684.8073
581.3556,18.29935,684.808
581.3336,18.29686,684.8087
581.3116,18.29438,684.8093
581.2897,18.2919,684.8099
581.2676,18.28942,684.8107
581.2455,18.28694,684.8113
581.2234,18.28447,684.812
581.2013,18.282,684.8126
581.1792,18.27954,684.8132
581.1571,18.27709,684.8138
581.1351,18.27465,684.8145
581.113,18.27222,684.815
581.091,18.2698,684.8156
581.069,18.26739,684.8162
581.047,18.26498,684.8167
581.025,18.26259,684.8173
581.0032,18.2602,684.8177
580.981,18.2578,684.8182
580.9588,18.25541,684.8187
580.9366,18.25302,684.8192
580.9146,18.25064,684.8197
580.8925,18.24828,684.8202
580.8704,18.24592,684.8207
580.8483,18.24358,684.821
580.8262,18.24124,684.8215
580.8042,18.23891,684.8219
580.7822,18.2366,684.8223
580.7603,18.2343,684.8226
580.7383,18.232,684.823
580.7162,18.22971,684.8234
580.694,18.22741,684.8237
580.6718,18.22512,684.824
580.6497,18.22284,684.8243
580.6276,18.22057,684.8246
580.6054,18.21832,684.8248
580.5834,18.21607,684.8251
580.5613,18.21384,684.8253
580.5392,18.21162,684.8256
580.5172,18.20941,684.8257
580.4952,18.20721,684.8259
580.4733,18.20503,684.826
580.4514,18.20286,684.8263
580.4291,18.20067,684.8264
580.4069,18.19849,684.8265
580.3847,18.19632,684.8266
580.3625,18.19416,684.8267
580.3403,18.19202,684.8267
580.3182,18.1899,684.8268
580.2961,18.18778,684.8268
580.274,18.18568,684.8268
580.2521,18.1836,684.8268
580.2301,18.18152,684.8267
580.2081,18.17947,684.8267
580.1862,18.17742,684.8266
580.164,18.17537,684.8265
580.1417,18.17332,684.8264
580.1195,18.17128,684.8263
580.0973,18.16926,684.8261
580.0751,18.16725,684.8259
580.053,18.16526,684.8257
580.0309,18.16329,684.8254
580.0089,18.16133,684.8252
579.9868,18.15939,684.825
579.9648,18.15746,684.8246
579.9429,18.15555,684.8243
579.9211,18.15366,684.824
579.8988,18.15175,684.8237
579.8765,18.14985,684.8232
579.8542,18.14796,684.8228
579.832,18.1461,684.8224
579.8098,18.14425,684.8219
579.7877,18.14242,684.8214
579.7656,18.14061,684.8209
579.7435,18.13881,684.8204
579.7215,18.13704,684.8198
579.6995,18.13528,684.8192
579.6776,18.13354,684.8186
579.6557,18.13182,684.8179
579.6337,18.13009,684.8173
579.6117,18.12837,684.8167
579.5896,18.12664,684.8162
579.5676,18.12491,684.8156
579.5455,18.12317,684.8151
579.5234,18.12144,684.8148
579.5012,18.1197,684.8143
579.479,18.11795,684.8138
579.4568,18.11621,684.8136
579.4346,18.11447,684.8132
579.4124,18.11272,684.8129
579.3903,18.11098,684.8128
579.3683,18.10925,684.8126
579.3463,18.10752,684.8124
579.3242,18.10578,684.8123
579.3021,18.10405,684.8122
579.28,18.1023,684.8121
579.2578,18.10057,684.812
579.2356,18.09882,684.8121
579.2135,18.09708,684.8121
579.1913,18.09533,684.8122
579.1691,18.09359,684.8123
579.147,18.09185,684.8124
579.1249,18.09011,684.8125
579.1028,18.08838,684.8126
579.0807,18.08665,684.8129
579.0587,18.08491,684.8132
579.0366,18.08317,684.8134
579.0144,18.08143,684.8137
578.9922,18.07969,684.814
578.9701,18.07795,684.8143
578.9479,18.07621,684.8146
578.9257,18.07447,684.8151
578.9035,18.07273,684.8154
578.8815,18.071,684.8159
578.8594,18.06927,684.8164
578.8373,18.06754,684.8168
578.8152,18.06581,684.8173
578.7931,18.06409,684.8178
578.7711,18.06236,684.8184
578.7489,18.06063,684.8189
578.7267,18.05889,684.8196
578.7046,18.05717,684.8201
578.6826,18.05544,684.8208
578.6603,18.05371,684.8214
578.6381,18.05198,684.8221
578.6161,18.05026,684.8228
578.5941,18.04854,684.8235
578.572,18.04682,684.8242
578.5499,18.0451,684.825
578.5278,18.04339,684.8257
578.5056,18.04167,684.8264
578.4835,18.03995,684.8273
578.4613,18.03823,684.8281
578.4392,18.03652,684.8289
578.4171,18.0348,684.8297
578.3949,18.03309,684.8306
578.3728,18.03138,684.8315
578.3507,18.02968,684.8323
578.3286,18.02797,684.8333
578.3066,18.02627,684.8341
578.2844,18.02457,684.835
578.2623,18.02287,684.8359
578.2402,18.02117,684.8369
578.2181,18.01947,684.8378
578.1959,18.01777,684.8388
578.1738,18.01608,684.8398
578.1517,18.01438,684.8408
578.1296,18.01269,684.8419
578.1075,18.011,684.8428
578.0854,18.00932,684.8438
578.0634,18.00764,684.8448
578.0413,18.00595,684.8459
578.0192,18.00428,684.8469
577.9971,18.0026,684.848
577.9749,18.00092,684.849
577.9529,17.99925,684.8501
577.9307,17.99757,684.8512
577.9086,17.9959,684.8523
577.8865,17.99423,684.8535
577.8643,17.99257,684.8545
577.8423,17.99091,684.8556
577.8202,17.98925,684.8567
577.7981,17.98759,684.8578
577.776,17.98594,684.8589
577.7539,17.98428,684.86
577.7318,17.98263,684.8612
577.7097,17.98098,684.8622
577.6876,17.97934,684.8635
577.6655,17.97769,684.8646
577.6434,17.97605,684.8657
577.6213,17.97441,684.8669
577.5992,17.97278,684.868
577.577,17.97115,684.8691
577.555,17.96951,684.8702
577.5329,17.96789,684.8714
577.5107,17.96626,684.8726
577.4886,17.96464,684.8737
577.4666,17.96302,684.8748
577.4445,17.96141,684.876
577.4223,17.9598,684.8771
577.4002,17.95819,684.8783
577.3781,17.95658,684.8793
577.356,17.95498,684.8806
577.3339,17.95338,684.8818
577.3118,17.95178,684.8829
577.2897,17.95018,684.884
577.2675,17.94859,684.8851
577.2454,17.947,684.8862
577.2233,17.94542,684.8874
577.2012,17.94384,684.8885
577.1791,17.94226,684.8896
577.157,17.94069,684.8907
577.1349,17.93912,684.8918
577.1128,17.93755,684.8929
577.0907,17.93599,684.894
577.0686,17.93442,684.8951
577.0464,17.93286,684.8961
577.0244,17.93131,684.8973
577.0022,17.92976,684.8983
576.98,17.92821,684.8993
576.9579,17.92667,684.9004
576.9358,17.92513,684.9014
576.9137,17.9236,684.9024
576.8916,17.92207,684.9034
576.8695,17.92054,684.9044
576.8474,17.91902,684.9055
576.8253,17.91751,684.9065
576.8032,17.91599,684.9075
576.7809,17.91448,684.9084
576.7589,17.91297,684.9094
576.7367,17.91146,684.9103
576.7146,17.90997,684.9113
576.6924,17.90847,684.9122
576.6704,17.90698,684.9131
576.6482,17.9055,684.914
576.6262,17.90402,684.9149
576.604,17.90255,684.9158
576.582,17.90107,684.9166
576.5599,17.89961,684.9174
576.5377,17.89814,684.9183
576.5155,17.89668,684.9191
576.4933,17.89522,684.9199
576.4711,17.89377,684.9207
576.449,17.89233,684.9214
576.4269,17.89089,684.9221
576.4048,17.88945,684.9229
576.3827,17.88802,684.9236
576.3605,17.8866,684.9243
576.3384,17.88518,684.925
576.3163,17.88377,684.9256
576.2942,17.88236,684.9263
576.272,17.88095,684.9269
576.2498,17.87955,684.9275
576.2276,17.87815,684.928
576.2054,17.87676,684.9286
576.1833,17.87537,684.9291
576.1612,17.87399,684.9296
576.139,17.87262,684.9301
576.1169,17.87125,684.9306
576.0948,17.86989,684.931
576.0727,17.86854,684.9315
576.0507,17.86719,684.9319
576.0284,17.86584,684.9322
576.0062,17.8645,684.9326
575.9841,17.86316,684.9329
575.9618,17.86183,684.9332
575.9397,17.86051,684.9335
575.9175,17.85919,684.9337
575.8954,17.85788,684.934
575.8732,17.85658,684.9341
575.8511,17.85528,684.9343
575.829,17.85399,684.9344
575.8069,17.85271,684.9346
575.7848,17.85143,684.9346
575.7625,17.85015,684.9346
575.7403,17.84888,684.9346
575.7181,17.84761,684.9346
575.6959,17.84636,684.9347
575.6738,17.84511,684.9346
575.6516,17.84387,684.9344
575.6295,17.84263,684.9344
575.6074,17.84141,684.9341
575.5852,17.84019,684.934
575.5632,17.83898,684.9337
575.5411,17.83778,684.9334
575.5189,17.83657,684.9331
575.4966,17.83538,684.9329
575.4744,17.83419,684.9325
575.4521,17.83301,684.9321
575.43,17.83183,684.9316
575.4078,17.83067,684.9312
575.3856,17.82951,684.9306
575.3635,17.82837,684.9301
575.3414,17.82723,684.9294
575.3194,17.8261,684.9288
575.2973,17.82498,684.9281
575.2751,17.82386,684.9274
575.2529,17.82274,684.9266
575.2307,17.82164,684.9259
575.2084,17.82054,684.925
575.1862,17.81945,684.9241
575.1641,17.81837,684.9232
575.142,17.81731,684.9222
575.1199,17.81625,684.9213
575.0977,17.8152,684.9201
575.0757,17.81416,684.9191
575.0536,17.81313,684.918
575.0315,17.8121,684.9167
575.0093,17.81108,684.9155
574.9871,17.81006,684.9142
574.9649,17.80906,684.9129
574.9427,17.80807,684.9115
574.9205,17.80709,684.91
574.8985,17.80611,684.9086
574.8764,17.80515,684.907
574.8544,17.8042,684.9055
574.8323,17.80326,684.9038
574.8103,17.80233,684.9021
574.7882,17.8014,684.9004
574.766,17.80049,684.8986
574.7438,17.79958,684.8967
574.7216,17.79868,684.8948
574.6995,17.79779,684.8928
574.6774,17.79691,684.8909
574.6553,17.79605,684.8888
574.6333,17.7952,684.8867
574.6113,17.79435,684.8845
574.5893,17.79352,684.8822
574.5674,17.7927,684.8799
574.5453,17.79189,684.8776
574.5232,17.79109,684.8751
574.501,17.79029,684.8726
574.4789,17.78951,684.8701
574.4568,17.78874,684.8674
574.4348,17.78798,684.8647
574.4128,17.78724,684.8621
574.3909,17.78651,684.8593
574.369,17.78579,684.8563
574.347,17.78508,684.8535
574.3252,17.78439,684.8505
574.3032,17.7837,684.8474
574.2811,17.78302,684.8442
574.2591,17.78235,684.8409
574.2371,17.7817,684.8376
574.2151,17.78106,684.8344
574.1932,17.78044,684.8309
574.1713,17.77983,684.8275
574.1495,17.77923,684.8239
574.1277,17.77864,684.8202
574.1059,17.77807,684.8165
574.0842,17.77752,684.8127
574.0621,17.77697,684.8088
574.0402,17.77643,684.8049
574.0183,17.77591,684.8008
573.9965,17.7754,684.7968
573.9747,17.77491,684.7926
573.9529,17.77443,684.7883
573.9312,17.77397,684.7839
573.9095,17.77352,684.7795
573.8878,17.77309,684.775
573.8662,17.77267,684.7705
573.8445,17.77226,684.7658
573.8228,17.77187,684.761
573.801,17.77149,684.7562
573.7794,17.77113,684.7512
573.7577,17.77078,684.7462
573.7361,17.77045,684.7411
573.7146,17.77013,684.7358
573.6931,17.76983,684.7306
573.6716,17.76955,684.7252
573.6503,17.76928,684.7198
573.6288,17.76903,684.7142
573.6073,17.7688,684.7086
573.5858,17.76857,684.7028
573.5643,17.76837,684.6969
573.5428,17.76818,684.691
573.5215,17.76801,684.6849
573.5001,17.76786,684.6788
573.4789,17.76772,684.6726
573.4576,17.7676,684.6663
573.4365,17.76751,684.6599
573.4154,17.76742,684.6533
573.3942,17.76735,684.6467
573.3729,17.76731,684.6399
573.3518,17.76727,684.6331
573.3307,17.76726,684.6261
573.3096,17.76727,684.619
573.2886,17.76729,684.6119
573.2676,17.76733,684.6046
573.2468,17.76739,684.5973
573.226,17.76747,684.5898
573.2052,17.76757,684.5823
573.1843,17.76769,684.5746
573.1635,17.76782,684.5668
573.1427,17.76798,684.5588
573.1219,17.76815,684.5508
573.1013,17.76835,684.5427
573.0807,17.76856,684.5344
573.0602,17.7688,684.5261
573.0397,17.76905,684.5176
573.0193,17.76933,684.509
572.999,17.76962,684.5004
572.9786,17.76993,684.4916
572.9582,17.77027,684.4826
572.9379,17.77062,684.4735
572.9177,17.771,684.4644
572.8975,17.7714,684.4551
572.8774,17.77181,684.4457
572.8574,17.77225,684.4362
572.8374,17.77271,684.4265
572.8175,17.77319,684.4168
572.7977,17.77369,684.4069
572.7779,17.77422,684.3969
572.7581,17.77476,684.3868
572.7384,17.77533,684.3765
572.7188,17.77592,684.3662
572.6993,17.77653,684.3557
572.6798,17.77716,684.3451
572.6604,17.77781,684.3344
572.641,17.77849,684.3235
572.6218,17.77918,684.3126
572.6025,17.7799,684.3015
572.5834,17.78065,684.2903
572.5643,17.78142,684.279
572.5453,17.78221,684.2676
572.5263,17.78303,684.2561
572.5074,17.78388,684.2445
572.4885,17.78475,684.2328
572.4698,17.78565,684.2211
572.451,17.78658,684.2092
572.4324,17.78753,684.1973
572.4138,17.7885,684.1852
572.3951,17.7895,684.1732
572.3766,17.79053,684.1609
572.3582,17.79158,684.1486
572.3398,17.79265,684.1362
572.3215,17.79375,684.1237
572.3032,17.79487,684.1111
572.285,17.79602,684.0985
572.2668,17.79719,684.0858
572.2488,17.79839,684.073
572.2307,17.7996,684.0601
572.2128,17.80084,684.0471
572.1949,17.8021,684.0341
572.1771,17.80339,684.0209
572.1594,17.8047,684.0078
572.1417,17.80603,683.9944
572.124,17.80738,683.9811
572.1063,17.80876,683.9675
572.0889,17.81016,683.954
572.0714,17.81158,683.9404
572.0539,17.81303,683.9267
572.0366,17.81449,683.913
572.0193,17.81597,683.8991
572.0021,17.81748,683.8852
571.985,17.819,683.8712
571.9679,17.82055,683.8571
571.9509,17.82212,683.843
571.9339,17.82371,683.8288
571.9169,17.82532,683.8146
571.9,17.82695,683.8002
571.8832,17.8286,683.7856
571.8665,17.83027,683.7712
571.8499,17.83195,683.7567
571.8334,17.83365,683.7421
571.8169,17.83537,683.7274
571.8004,17.83711,683.7127
571.784,17.83887,683.6978
571.7676,17.84065,683.683
571.7513,17.84245,683.668
571.735,17.84427,683.6529
571.7188,17.84611,683.6378
571.7028,17.84796,683.6227
571.6868,17.84982,683.6075
571.6708,17.85171,683.5923
571.6548,17.85361,683.577
571.639,17.85553,683.5616
571.6232,17.85746,683.5461
571.6074,17.85941,683.5305
571.5917,17.86139,683.515
571.576,17.86338,683.4993
571.5604,17.86539,683.4835
571.5449,17.86741,683.4678
571.5294,17.86943,683.4521
571.5141,17.87147,683.4363
571.4988,17.87353,683.4203
571.4835,17.8756,683.4044
571.4683,17.87769,683.3884
571.4532,17.8798,683.3724
571.438,17.88192,683.3563
571.423,17.88406,683.34
571.4079,17.88621,683.3237
571.3929,17.88838,683.3074
571.3781,17.89055,683.2911
571.3633,17.89273,683.2748
571.3486,17.89493,683.2584
571.3339,17.89714,683.2421
571.3193,17.89936,683.2255
571.3047,17.9016,683.209
571.2901,17.90386,683.1924
571.2756,17.90613,683.1757
571.2611,17.90841,683.1589
571.2466,17.91072,683.1421
571.2322,17.91302,683.1252
571.2181,17.91532,683.1085
571.204,17.91763,683.0917
571.1898,17.91996,683.0748
571.1757,17.92231,683.0579
571.1617,17.92466,683.0409
571.1476,17.92703,683.0238
571.1337,17.92941,683.0067
571.1198,17.93181,682.9895
571.1058,17.93422,682.9723
571.0919,17.93664,682.955
571.0782,17.93906,682.9378
571.0646,17.94147,682.9207
571.051,17.9439,682.9033
571.0374,17.94635,682.886
571.0239,17.9488,682.8687
571.0104,17.95127,682.8512
570.9969,17.95375,682.8337
570.9834,17.95624,682.8162
570.97,17.95875,682.7985
570.9567,17.96126,682.7809
570.9433,17.96379,682.7632
570.9302,17.96629,682.7456
570.9171,17.96881,682.728
570.904,17.97134,682.7103
570.8909,17.97387,682.6926
570.8779,17.97642,682.6749
570.8649,17.97898,682.6571
570.852,17.98155,682.6392
570.8391,17.98413,682.6213
570.8262,17.98672,682.6034
570.8134,17.98932,682.5853
570.8005,17.99193,682.5672
570.7878,17.99452,682.5494
570.7753,17.99712,682.5314
570.7626,17.99972,682.5134
570.7501,18.00234,682.4954
570.7376,18.00496,682.4774
570.7251,18.0076,682.4592
570.7126,18.01024,682.441
570.7001,18.0129,682.4227
570.6877,18.01556,682.4044
570.6754,18.01823,682.3861
570.663,18.02091,682.3677
570.6508,18.02357,682.3495
570.6386,18.02623,682.3312
570.6265,18.0289,682.313
570.6144,18.03158,682.2946
570.6023,18.03427,682.2762
570.5902,18.03696,682.2578
570.5781,18.03967,682.2393
570.5662,18.04238,682.2208
570.5542,18.0451,682.2021
570.5422,18.04782,682.1835
570.5303,18.05056,682.1649
570.5185,18.05327,682.1464
570.5068,18.05598,682.1279
570.4951,18.0587,682.1093
570.4835,18.06143,682.0908
570.4717,18.06416,682.0721
570.4601,18.0669,682.0534
570.4484,18.06965,682.0347
570.4368,18.0724,682.0159
570.4252,18.07517,681.9971
570.4137,18.07793,681.9783
570.4022,18.08071,681.9594
570.3907,18.08347,681.9406
570.3794,18.08622,681.9218
570.3681,18.08898,681.9031
570.3568,18.09174,681.8842
570.3455,18.09451,681.8654
570.3342,18.09728,681.8464
570.3229,18.10006,681.8275
570.3117,18.10285,681.8085
570.3005,18.10564,681.7895
570.2893,18.10844,681.7704
570.2781,18.11124,681.7513
570.267,18.11404,681.7322
570.256,18.11682,681.7133
570.245,18.1196,681.6943
570.2341,18.12239,681.6753
570.2231,18.12518,681.6563
570.2122,18.12798,681.6373
570.2013,18.13077,681.6181
570.1904,18.13358,681.5989
570.1796,18.13639,681.5797
570.1687,18.1392,681.5605
570.1578,18.14202,681.5413
570.147,18.14484,681.522
570.1363,18.14765,681.5027
570.1256,18.15044,681.4836
570.115,18.15324,681.4644
570.1044,18.15604,681.4452
570.0938,18.15885,681.426
570.0831,18.16166,681.4067
570.0726,18.16447,681.3874
570.062,18.16729,681.368
570.0515,18.17011,681.3486
570.041,18.17293,681.3292
570.0304,18.17576,681.3098
570.0199,18.17859,681.2903
570.0095,18.1814,681.271
569.9991,18.1842,681.2517
569.9888,18.187,681.2324
569.9785,18.18981,681.213
569.9682,18.19262,681.1936
569.9579,18.19543,681.1741
569.9476,18.19825,681.1547
569.9373,18.20107,681.1352
569.9271,18.20388,681.1157
569.9168,18.20671,681.0961
569.9066,18.20953,681.0765
569.8964,18.21235,681.0569
569.8862,18.21516,681.0374
569.8762,18.21796,681.018
569.8661,18.22076,680.9985
569.856,18.22356,680.9789
569.8459,18.22636,680.9594
569.8359,18.22917,680.9398
569.8259,18.23197,680.9202
569.8159,18.23478,680.9006
569.8058,18.23759,680.8809
569.7959,18.2404,680.8612
569.7859,18.24321,680.8415
569.7759,18.24603,680.8217
569.7661,18.24882,680.8021
569.7562,18.2516,680.7826
569.7463,18.25439,680.7629
569.7365,18.25717,680.7433
569.7267,18.25996,680.7236
569.7169,18.26275,680.704
569.7071,18.26554,680.6842
569.6973,18.26833,680.6644
569.6875,18.27111,680.6447
569.6777,18.2739,680.6249
569.668,18.27669,680.605
569.6582,18.27948,680.5852
569.6486,18.28226,680.5654
569.6389,18.28502,680.5458
569.6293,18.28778,680.5261
569.6196,18.29054,680.5063
569.61,18.2933,680.4865
569.6005,18.29606,680.4667
569.5908,18.29882,680.4469
569.5812,18.30158,680.4271
569.5717,18.30434,680.4072
569.5621,18.3071,680.3873
569.5525,18.30986,680.3674
569.5429,18.31262,680.3475
569.5334,18.31536,680.3276
569.5239,18.31809,680.3079
569.5145,18.32082,680.288
569.5051,18.32355,680.2682
569.4956,18.32628,680.2483
569.4862,18.32901,680.2285
569.4767,18.33173,680.2085
569.4673,18.33446,680.1886
569.4579,18.33718,680.1686
569.4485,18.3399,680.1487
569.4391,18.34262,680.1288
569.4297,18.34534,680.1088
569.4203,18.34806,680.0887
569.4109,18.35075,680.0688
569.4016,18.35344,680.049
569.3923,18.35613,680.0291
569.3831,18.35881,680.0092
569.3738,18.3615,679.9892
569.3645,18.36418,679.9692
569.3552,18.36686,679.9492
569.3459,18.36954,679.9293
569.3367,18.37221,679.9092
569.3274,18.37489,679.8892
569.3181,18.37756,679.8691
569.3088,18.38022,679.8491
569.2996,18.38288,679.829
569.2904,18.38552,679.8091
569.2813,18.38816,679.7892
569.2721,18.3908,679.7692
569.2629,18.39344,679.7491
569.2537,18.39607,679.7291
569.2446,18.3987,679.7091
569.2354,18.40133,679.6891
569.2262,18.40395,679.6689
569.217,18.40657,679.6489
569.2079,18.40919,679.6288
569.1987,18.4118,679.6086
569.1896,18.41441,679.5885
569.1805,18.417,679.5685
569.1714,18.41959,679.5485
569.1624,18.42217,679.5284
569.1533,18.42475,679.5084
569.1442,18.42732,679.4884
569.1351,18.42989,679.4683
569.126,18.43246,679.4482
569.1169,18.43502,679.4281
569.1079,18.43758,679.408
569.0988,18.44014,679.3878
569.0898,18.44269,679.3677
569.0807,18.44524,679.3475
569.0717,18.44778,679.3274
569.0626,18.4503,679.3074
569.0536,18.45282,679.2873
569.0446,18.45534,679.2672
569.0356,18.45785,679.2471
569.0266,18.46036,679.227
569.0176,18.46286,679.2069
569.0085,18.46535,679.1868
568.9996,18.46785,679.1666
568.9905,18.47034,679.1464
568.9815,18.47282,679.1263
568.9725,18.4753,679.1061
568.9635,18.47778,679.0859
568.9545,18.48024,679.0657
568.9456,18.48269,679.0457
568.9366,18.48514,679.0255
568.9277,18.48758,679.0054
568.9187,18.49001,678.9853
568.9097,18.49244,678.9652
568.9008,18.49487,678.9451
568.8918,18.49729,678.9249
568.8828,18.4997,678.9047
568.8739,18.50211,678.8845
568.8649,18.50452,678.8643
568.856,18.50692,678.8441
568.8469,18.50931,678.8239
