x,y,z
524.2675,18.48828,644.8395
524.2323,18.48929,644.8088
524.1972,18.4903,644.7783
524.1621,18.49131,644.7477
524.127,18.49232,644.717
524.0919,18.49333,644.6864
524.0568,18.49434,644.6558
524.0217,18.49534,644.6251
523.9867,18.49635,644.5945
523.9517,18.49736,644.5638
523.9166,18.49836,644.5331
523.8816,18.49937,644.5025
523.8466,18.50037,644.4718
523.8115,18.50138,644.4411
523.7764,18.50239,644.4103
523.7413,18.5034,644.3795
523.7063,18.5044,644.3486
523.6712,18.50541,644.3178
523.6362,18.50641,644.287
523.6011,18.50742,644.2561
523.5661,18.50842,644.2253
523.5311,18.50943,644.1944
523.4961,18.51043,644.1636
523.4611,18.51143,644.1327
523.4261,18.51244,644.1018
523.3911,18.51344,644.0709
523.3562,18.51444,644.04
523.3212,18.51544,644.0092
523.2863,18.51644,643.9782
523.2515,18.51744,643.9473
523.2166,18.51844,643.9164
523.1816,18.51943,643.8855
523.1468,18.52043,643.8546
523.1119,18.52143,643.8236
523.0771,18.52242,643.7927
523.0422,18.52342,643.7617
523.0074,18.52441,643.7308
522.9727,18.52541,643.6998
522.9379,18.5264,643.6688
522.9031,18.5274,643.6378
522.8683,18.52839,643.6068
522.8336,18.52938,643.5759
522.7989,18.53037,643.5449
522.7642,18.53136,643.5139
522.7295,18.53235,643.4828
522.6948,18.53334,643.4518
522.6601,18.53433,643.4208
522.6254,18.53531,643.3898
522.5908,18.5363,643.3586
522.5559,18.53729,643.3275
522.5212,18.53828,643.2963
522.4864,18.53927,643.2651
522.4517,18.54026,643.2338
522.4169,18.54125,643.2026
522.3822,18.54224,643.1714
522.3475,18.54322,643.1401
522.3127,18.54421,643.1089
522.2781,18.54519,643.0777
522.2434,18.54618,643.0464
522.2087,18.54716,643.0152
522.1741,18.54815,642.9839
522.1395,18.54913,642.9526
522.1049,18.55011,642.9214
522.0703,18.55109,642.8901
522.0358,18.55207,642.8588
522.0012,18.55305,642.8275
521.9666,18.55402,642.7962
521.9321,18.555,642.7649
521.8976,18.55598,642.7336
521.8631,18.55695,642.7023
521.8286,18.55793,642.671
521.7941,18.5589,642.6396
521.7597,18.55987,642.6083
521.7252,18.56084,642.577
521.6908,18.56182,642.5456
521.6564,18.56279,642.5143
521.622,18.56376,642.4829
521.5876,18.56472,642.4515
521.5533,18.56569,642.4202
521.5189,18.56666,642.3888
521.4846,18.56762,642.3574
521.4503,18.56859,642.326
521.416,18.56955,642.2947
521.3817,18.57053,642.2632
521.3472,18.57159,642.2317
521.3128,18.57273,642.2002
521.2784,18.57396,642.1688
521.2441,18.57528,642.1374
521.2097,18.57669,642.1059
521.1752,18.57818,642.0744
521.1408,18.57976,642.043
521.1064,18.58142,642.0116
521.0721,18.58316,641.9802
521.0376,18.58499,641.9488
521.0032,18.5869,641.9174
520.9688,18.58889,641.886
520.9344,18.59097,641.8547
520.9,18.59312,641.8233
520.8655,18.59536,641.7919
520.8311,18.59768,641.7605
520.7966,18.60007,641.7292
520.7622,18.60254,641.6979
520.7277,18.6051,641.6665
520.6933,18.60773,641.6351
520.6589,18.61044,641.6039
520.6245,18.61322,641.5726
520.59,18.61608,641.5413
520.5555,18.61901,641.5099
520.5211,18.62202,641.4786
520.4867,18.6251,641.4474
520.4523,18.62826,641.4162
520.4178,18.63149,641.3849
520.3834,18.63479,641.3536
520.3489,18.63816,641.3224
520.3145,18.6416,641.2911
520.28,18.64511,641.2599
520.2456,18.64869,641.2286
520.2111,18.65234,641.1974
520.1767,18.65605,641.1663
520.1423,18.65983,641.1351
520.1078,18.66369,641.1038
520.0734,18.6676,641.0726
520.0389,18.67159,641.0414
520.0045,18.67563,641.0103
519.9701,18.67973,640.9791
519.9357,18.68391,640.9479
519.9012,18.68814,640.9168
519.8668,18.69243,640.8857
519.8324,18.69678,640.8546
519.798,18.7012,640.8234
519.7635,18.70568,640.7922
519.7291,18.71021,640.7611
519.6947,18.7148,640.73
519.6603,18.71945,640.6989
519.6259,18.72416,640.6678
519.5914,18.72892,640.6367
519.5571,18.73373,640.6056
519.5227,18.73859,640.5745
519.4883,18.74352,640.5434
519.4539,18.74849,640.5123
519.4194,18.75352,640.4813
519.3851,18.75859,640.4502
519.3507,18.76372,640.4191
519.3163,18.7689,640.3881
519.2819,18.77412,640.357
519.2475,18.77939,640.326
519.2132,18.78471,640.2949
519.1788,18.79008,640.2639
519.1444,18.79549,640.2328
519.11,18.80095,640.2018
519.0757,18.80644,640.1708
519.0413,18.81199,640.1398
519.007,18.81757,640.1087
518.9726,18.8232,640.0777
518.9382,18.82886,640.0467
518.9039,18.83456,640.0157
518.8695,18.84031,639.9847
518.8352,18.8461,639.9536
518.8008,18.85192,639.9226
518.7666,18.85777,639.8917
518.7322,18.86366,639.8607
518.6979,18.86959,639.8297
518.6636,18.87555,639.7986
518.6293,18.88154,639.7676
518.595,18.88757,639.7367
518.5607,18.89363,639.7056
518.5264,18.89971,639.6747
518.4921,18.90583,639.6437
518.4578,18.91197,639.6127
518.4235,18.91815,639.5817
518.3892,18.92435,639.5507
518.3549,18.93058,639.5197
518.3207,18.93682,639.4888
518.2864,18.9431,639.4578
518.2521,18.9494,639.4268
518.2178,18.95572,639.3958
518.1836,18.96206,639.3648
518.1494,18.96842,639.3338
518.1151,18.97481,639.3028
518.0809,18.98121,639.2718
518.0466,18.98763,639.2408
518.0125,18.99406,639.2098
517.9781,19.00052,639.1788
517.944,19.00699,639.1478
517.9097,19.01347,639.1168
517.8755,19.01996,639.0858
517.8413,19.02647,639.0548
517.8071,19.033,639.0238
517.7729,19.03953,638.9927
517.7388,19.04606,638.9617
517.7046,19.05261,638.9307
517.6703,19.05917,638.8997
517.6362,19.06574,638.8687
517.6021,19.0723,638.8376
517.5679,19.07887,638.8066
517.5337,19.08545,638.7756
517.4995,19.09204,638.7445
517.4654,19.09862,638.7134
517.4313,19.1052,638.6824
517.3971,19.11178,638.6513
517.3629,19.11837,638.6202
517.3288,19.12494,638.5892
517.2947,19.13152,638.5581
517.2606,19.13809,638.527
517.2264,19.14467,638.4959
517.1923,19.15123,638.4648
517.1582,19.15778,638.4337
517.1241,19.16432,638.4026
517.09,19.17087,638.3715
517.056,19.1774,638.3403
517.0219,19.18391,638.3092
516.9878,19.19041,638.278
516.9536,19.1969,638.2468
516.9194,19.20331,638.2156
516.8853,19.20963,638.1844
516.8511,19.21589,638.1534
516.817,19.22206,638.1224
516.7828,19.22818,638.0913
516.7485,19.23425,638.0602
516.7142,19.24026,638.0291
516.6799,19.24618,637.998
516.6457,19.25203,637.967
516.6115,19.25781,637.9362
516.5771,19.26356,637.9051
516.5426,19.26925,637.874
516.5082,19.27486,637.843
516.4739,19.28041,637.812
516.4395,19.28588,637.7811
516.4052,19.29129,637.7502
516.3707,19.29668,637.7191
516.3361,19.30199,637.6881
516.3016,19.30724,637.6572
516.2672,19.31243,637.6262
516.2328,19.31755,637.5953
516.1983,19.32263,637.5644
516.1637,19.32766,637.5334
516.1292,19.33263,637.5024
516.0947,19.33754,637.4715
516.0602,19.34239,637.4406
516.0257,19.34718,637.4097
515.991,19.35195,637.3787
515.9564,19.35665,637.3478
515.9219,19.3613,637.3168
515.8873,19.3659,637.2859
515.8528,19.37044,637.255
515.8182,19.37494,637.2241
515.7836,19.37941,637.193
515.749,19.38382,637.162
515.7144,19.38817,637.1311
515.6799,19.39248,637.1002
515.6454,19.39675,637.0692
515.6107,19.40099,637.0381
515.5761,19.40518,637.0071
515.5415,19.40933,636.9761
515.507,19.41343,636.9452
515.4725,19.41748,636.9142
515.4379,19.42151,636.8831
515.4033,19.42551,636.8521
515.3688,19.42946,636.8209
515.3342,19.43337,636.7899
515.2997,19.43725,636.7588
515.2653,19.4411,636.7277
515.2307,19.44491,636.6965
515.1962,19.4487,636.6654
515.1617,19.45245,636.6342
515.1273,19.45616,636.6031
515.0929,19.45985,636.5719
515.0584,19.46352,636.5406
515.024,19.46715,636.5094
514.9896,19.47076,636.4781
514.9552,19.47435,636.4468
514.9209,19.4779,636.4156
514.8865,19.48144,636.3842
514.8522,19.48496,636.3528
514.8179,19.48846,636.3215
514.7836,19.49193,636.29
514.7494,19.49538,636.2587
514.7151,19.49882,636.2272
514.6809,19.50224,636.1957
514.6467,19.50565,636.1641
514.6125,19.50904,636.1326
514.5784,19.51242,636.101
514.5443,19.51578,636.0694
514.5103,19.51914,636.0378
514.4762,19.52248,636.0061
514.4422,19.52582,635.9744
514.4082,19.52915,635.9426
514.3743,19.53246,635.9108
514.3404,19.53578,635.879
514.3065,19.53909,635.8472
514.2726,19.54239,635.8153
514.2388,19.5457,635.7833
514.205,19.549,635.7513
514.1713,19.5523,635.7194
514.1376,19.5556,635.6873
514.1039,19.5589,635.6553
514.0703,19.56221,635.6231
514.0367,19.56552,635.5909
514.0032,19.56883,635.5587
513.9697,19.57215,635.5265
513.9362,19.57548,635.4942
513.9028,19.57882,635.4619
513.8694,19.58216,635.4294
513.8361,19.58552,635.397
513.8029,19.58888,635.3645
513.7697,19.59226,635.332
513.7365,19.59565,635.2994
513.7033,19.59906,635.2668
513.6702,19.60248,635.2341
513.6371,19.60592,635.2014
513.6042,19.60937,635.1686
513.5713,19.61284,635.1359
513.5384,19.61634,635.103
513.5056,19.61986,635.07
513.4727,19.6234,635.037
513.4401,19.62695,635.004
513.4075,19.63052,634.971
513.3748,19.63413,634.9379
513.3422,19.63776,634.9047
513.3097,19.64143,634.8713
513.2773,19.64511,634.8381
513.2449,19.64882,634.8048
513.2126,19.65256,634.7714
513.1804,19.65633,634.738
513.1481,19.66014,634.7044
513.116,19.66397,634.6708
513.084,19.66783,634.6373
513.052,19.67173,634.6036
513.02,19.67566,634.5699
512.9882,19.67964,634.5361
512.9562,19.68365,634.5021
512.9245,19.68769,634.4683
512.8929,19.69176,634.4344
512.8613,19.69588,634.4004
512.8297,19.70004,634.3663
512.7982,19.70425,634.3321
512.7667,19.70849,634.2979
512.7355,19.71276,634.2637
512.7042,19.71708,634.2295
512.673,19.72144,634.1951
512.6418,19.72586,634.1606
512.6107,19.73033,634.126
512.5797,19.73482,634.0916
512.5489,19.73935,634.0571
512.5181,19.74394,634.0225
512.4872,19.74858,633.9877
512.4565,19.75328,633.9529
512.4258,19.75803,633.9179
512.3953,19.76279,633.8832
512.3649,19.76762,633.8483
512.3345,19.7725,633.8133
512.3041,19.77744,633.7782
512.2737,19.78244,633.7429
512.2436,19.78748,633.7078
512.2136,19.79255,633.6727
512.1836,19.79769,633.6374
512.1537,19.80289,633.602
512.1238,19.80815,633.5665
512.0938,19.81347,633.5309
512.0642,19.81882,633.4955
512.0347,19.82422,633.46
512.0051,19.82968,633.4244
511.9756,19.83521,633.3887
511.9462,19.84082,633.3528
511.9167,19.84648,633.3168
511.8877,19.85215,633.2811
511.8586,19.85789,633.2453
511.8296,19.8637,633.2094
511.8005,19.86958,633.1732
511.7715,19.87553,633.137
511.7426,19.88154,633.1007
511.7137,19.88751,633.0645
511.6848,19.89342,633.0283
511.6559,19.89926,632.9922
511.627,19.90505,632.9562
511.598,19.9108,632.92
511.569,19.91648,632.884
511.54,19.9221,632.848
511.511,19.92768,632.812
511.4818,19.93321,632.7759
511.4527,19.93869,632.7399
511.4235,19.94411,632.704
511.3944,19.94949,632.668
511.3651,19.95482,632.632
511.3359,19.9601,632.5961
511.3067,19.96534,632.5602
511.2774,19.97053,632.5243
511.2481,19.97568,632.4883
511.2188,19.98078,632.4524
511.1895,19.98584,632.4165
511.1602,19.99086,632.3806
511.1309,19.99584,632.3447
511.1015,20.00078,632.3088
511.0722,20.00568,632.2729
511.0428,20.01054,632.2371
511.0134,20.01537,632.2012
510.984,20.02016,632.1653
510.9547,20.02492,632.1294
510.9253,20.02964,632.0936
510.8959,20.03433,632.0576
510.8665,20.039,632.0217
510.8371,20.04362,631.9858
510.8077,20.04823,631.9499
510.7784,20.0528,631.914
510.749,20.05734,631.8781
510.7197,20.06186,631.8422
510.6903,20.06636,631.8062
510.661,20.07083,631.7702
510.6317,20.07528,631.7343
510.6023,20.07971,631.6982
510.573,20.08412,631.6622
510.5438,20.0885,631.6262
510.5145,20.09287,631.5902
510.4853,20.09723,631.5541
510.4561,20.10156,631.5181
510.4268,20.10588,631.482
510.3977,20.11019,631.4459
510.3685,20.11449,631.4097
510.3394,20.11877,631.3736
510.3104,20.12304,631.3374
510.2813,20.1273,631.3011
510.2522,20.13156,631.2649
510.2233,20.13581,631.2286
510.1943,20.14005,631.1924
510.1654,20.14428,631.1561
510.1365,20.14852,631.1197
510.1076,20.15274,631.0833
510.0788,20.15697,631.0469
510.05,20.1612,631.0104
510.0213,20.16543,630.9739
509.9926,20.16965,630.9375
509.964,20.17388,630.9009
509.9354,20.17812,630.8643
509.9069,20.18236,630.8277
509.8784,20.1866,630.7911
509.8499,20.19085,630.7544
509.8215,20.19511,630.7176
509.7932,20.19938,630.6808
509.7649,20.20366,630.644
509.7367,20.20794,630.6072
509.7085,20.21224,630.5703
509.6804,20.21656,630.5333
509.6523,20.22088,630.4963
509.6244,20.22521,630.4594
509.5964,20.22957,630.4222
509.5685,20.23395,630.3851
509.5407,20.23833,630.348
509.513,20.24273,630.3108
509.4853,20.24717,630.2735
509.4576,20.25162,630.2361
509.4302,20.25608,630.1989
509.4027,20.26056,630.1614
509.3753,20.26508,630.124
509.3479,20.26962,630.0864
509.3207,20.27417,630.049
509.2935,20.27875,630.0114
509.2664,20.28337,629.9737
509.2393,20.28802,629.9359
509.2124,20.29267,629.8982
509.1855,20.29735,629.8605
509.1587,20.30208,629.8226
509.1319,20.30685,629.7845
509.1053,20.31161,629.7467
509.0788,20.31642,629.7087
509.0523,20.32127,629.6706
509.0258,20.32616,629.6324
508.9996,20.33106,629.5943
508.9734,20.336,629.5562
508.9473,20.34098,629.5178
508.9211,20.34601,629.4794
508.8952,20.35106,629.441
508.8694,20.35613,629.4026
508.8436,20.36126,629.3641
508.8178,20.36643,629.3256
508.7922,20.37163,629.2869
508.7667,20.37686,629.2484
508.7413,20.38213,629.2097
508.7159,20.38746,629.1708
508.6906,20.39283,629.1318
508.6655,20.39821,629.0931
508.6405,20.40364,629.0543
508.6155,20.40913,629.0152
508.5905,20.41467,628.976
508.5658,20.42022,628.937
508.5412,20.42582,628.8979
508.5166,20.43147,628.8587
508.492,20.43718,628.8193
508.4675,20.44296,628.7798
508.4429,20.44878,628.7404
508.4185,20.45463,628.7013
508.394,20.46057,628.6621
508.3693,20.46658,628.6229
508.3447,20.47263,628.5839
508.32,20.47876,628.5448
508.2953,20.48496,628.5057
508.2706,20.49121,628.4667
508.2459,20.49754,628.4277
508.2211,20.50394,628.3887
508.1964,20.51039,628.3497
508.1717,20.51691,628.3107
508.147,20.52349,628.2717
508.1223,20.53013,628.2328
508.0977,20.53684,628.1938
508.0731,20.54361,628.1547
508.0485,20.55043,628.1157
508.024,20.55732,628.0767
507.9996,20.56426,628.0376
507.9752,20.57126,627.9985
507.951,20.57831,627.9594
507.9267,20.58542,627.9201
507.9026,20.59258,627.8808
507.8786,20.59978,627.8416
507.8547,20.60705,627.8022
507.8309,20.61436,627.7628
507.8073,20.62169,627.7234
507.7837,20.62909,627.6838
507.7602,20.63654,627.6441
507.737,20.64399,627.6046
507.7138,20.65152,627.5647
507.6908,20.65908,627.5248
507.668,20.66664,627.485
507.6453,20.67427,627.4449
507.6227,20.68192,627.4048
507.6004,20.68958,627.3648
507.5781,20.6973,627.3245
507.556,20.70504,627.2841
507.5343,20.71275,627.2438
507.5125,20.72054,627.2032
507.4909,20.72836,627.1625
507.4697,20.73612,627.122
507.4485,20.74395,627.0812
507.4274,20.75185,627.04
507.4067,20.75964,626.9993
507.3861,20.7675,626.9583
507.3655,20.77542,626.9169
507.3454,20.78326,626.8759
507.3253,20.79112,626.8347
507.3053,20.79906,626.793
507.2856,20.80696,626.7515
507.2662,20.81481,626.7101
507.2468,20.82273,626.6684
507.2274,20.8307,626.6263
507.2087,20.83852,626.5848
507.1899,20.84641,626.543
507.1711,20.85436,626.5007
507.1526,20.86225,626.4586
507.1345,20.87008,626.4168
507.1164,20.87798,626.3745
507.0982,20.88593,626.3318
507.0806,20.89374,626.2897
507.0631,20.90156,626.2475
507.0456,20.90945,626.2048
507.0281,20.91738,626.1617
507.0112,20.92512,626.1196
506.9943,20.93291,626.0771
506.9774,20.94077,626.0341
506.9606,20.94865,625.9908
506.9444,20.95634,625.9484
506.9281,20.9641,625.9056
506.9118,20.97191,625.8623
506.8956,20.97976,625.8187
506.8799,20.98739,625.7762
506.8643,20.99509,625.7332
506.8486,21.00284,625.6898
506.8329,21.01065,625.6459
506.8177,21.01825,625.603
506.8026,21.02587,625.5599
506.7875,21.03354,625.5164
506.7725,21.04126,625.4724
506.7577,21.04889,625.4289
506.7431,21.05643,625.3857
506.7286,21.06401,625.3422
506.7141,21.07165,625.2983
506.6996,21.07933,625.2538
506.6856,21.08678,625.2107
506.6716,21.09426,625.1673
506.6577,21.10179,625.1234
506.6437,21.10937,625.0791
506.6298,21.11694,625.0348
506.6164,21.12431,624.9915
506.6029,21.13173,624.9478
506.5895,21.13919,624.9036
506.576,21.1467,624.8591
506.5627,21.15417,624.8147
506.5498,21.16147,624.7712
506.5369,21.16881,624.7273
506.524,21.1762,624.683
506.511,21.18363,624.6384
506.4982,21.19106,624.5936
506.4856,21.19826,624.5497
506.4728,21.20539,624.5055
506.46,21.21246,624.461
506.4471,21.21943,624.4165
506.4344,21.22621,624.3725
506.4215,21.23293,624.3282
506.4086,21.2396,624.2838
506.3956,21.24619,624.2393
506.3828,21.25261,624.1953
506.3698,21.25898,624.151
506.3568,21.26532,624.1065
506.3436,21.27161,624.0619
506.3307,21.27773,624.0179
506.3176,21.28381,623.9737
506.3045,21.28987,623.9293
506.2913,21.29589,623.8845
506.2783,21.30178,623.8405
506.2651,21.30763,623.7963
506.252,21.31345,623.7519
506.2387,21.31926,623.7073
506.2255,21.32498,623.663
506.2124,21.33063,623.6189
506.1992,21.33627,623.5745
506.1859,21.3419,623.53
506.1725,21.3475,623.4854
506.1594,21.35299,623.4413
506.1461,21.35849,623.3971
506.1328,21.36397,623.3527
506.1194,21.36946,623.308
506.1061,21.37487,623.2638
506.0929,21.38025,623.2197
506.0796,21.38563,623.1754
506.0662,21.39102,623.1308
506.0527,21.39641,623.0861
506.0395,21.4017,623.0421
506.0262,21.40701,622.9979
506.0128,21.41232,622.9536
505.9994,21.41766,622.9089
505.986,21.42297,622.8645
505.9727,21.42822,622.8204
505.9593,21.4335,622.7762
505.9459,21.43879,622.7318
505.9324,21.4441,622.6871
505.919,21.44938,622.6428
505.9057,21.45464,622.5987
505.8923,21.45992,622.5544
505.8789,21.46522,622.51
505.8654,21.47055,622.4654
505.852,21.47584,622.4211
505.8387,21.48113,622.377
505.8253,21.48645,622.3328
505.8118,21.4918,622.2883
505.7983,21.49718,622.2437
505.7849,21.50252,622.1995
505.7716,21.50787,622.1553
505.7582,21.51325,622.1111
505.7448,21.51867,622.0667
505.7313,21.52413,622.022
505.7179,21.52956,621.9778
505.7045,21.535,621.9337
505.6912,21.54047,621.8895
505.6777,21.54599,621.8451
505.6643,21.55154,621.8005
505.6509,21.5571,621.7562
505.6375,21.56264,621.7121
505.6242,21.56823,621.6678
505.6108,21.57387,621.6235
505.5974,21.57955,621.579
505.5839,21.58525,621.5345
505.5706,21.59093,621.4905
505.5573,21.59665,621.4464
505.5439,21.60242,621.402
505.5305,21.60825,621.3576
505.5171,21.61412,621.313
505.5038,21.61996,621.2689
505.4905,21.62583,621.2249
505.4772,21.63176,621.1806
505.4638,21.63774,621.1362
505.4504,21.64378,621.0917
505.4371,21.64983,621.0474
505.4239,21.65587,621.0034
505.4106,21.66197,620.9593
505.3973,21.66813,620.915
505.384,21.67434,620.8705
505.3706,21.68062,620.826
505.3574,21.68686,620.782
505.3442,21.69314,620.7379
505.3309,21.69949,620.6937
505.3177,21.70589,620.6494
505.3044,21.71236,620.605
505.2911,21.71886,620.5606
505.2779,21.72534,620.5166
505.2647,21.73189,620.4725
505.2515,21.7385,620.4283
505.2383,21.74518,620.384
505.225,21.75191,620.3395
505.2119,21.75865,620.2953
505.1988,21.76541,620.2513
505.1856,21.77224,620.2073
505.1725,21.77913,620.163
505.1593,21.78609,620.1187
505.1461,21.79311,620.0742
505.133,21.80011,620.0302
505.1199,21.80716,619.9862
505.1069,21.81428,619.9421
505.0938,21.82146,619.8979
505.0806,21.82872,619.8536
505.0675,21.83604,619.8091
505.0545,21.84334,619.7652
505.0415,21.85069,619.7213
505.0285,21.85811,619.6772
505.0154,21.8656,619.633
505.0024,21.87317,619.5887
504.9893,21.88081,619.5443
504.9764,21.88841,619.5004
504.9634,21.89608,619.4564
504.9505,21.90381,619.4124
504.9375,21.91162,619.3683
504.9246,21.91951,619.324
504.9115,21.92747,619.2797
504.8987,21.93541,619.2357
504.8858,21.9434,619.1918
504.873,21.95146,619.1479
504.86,21.9596,619.1038
504.8472,21.96781,619.0596
504.8342,21.9761,619.0153
504.8214,21.9844,618.9713
504.8087,21.99272,618.9275
504.7958,22.00112,618.8835
504.7831,22.00959,618.8395
504.7702,22.01814,618.7954
504.7574,22.02677,618.7512
504.7446,22.03544,618.7071
504.7319,22.0441,618.6633
504.7192,22.05284,618.6195
504.7065,22.06166,618.5756
504.6938,22.07055,618.5315
504.6811,22.07953,618.4874
504.6683,22.08858,618.4431
504.6557,22.09759,618.3995
504.6431,22.10668,618.3557
504.6305,22.11585,618.3118
504.6179,22.1251,618.2679
504.6053,22.13442,618.2238
504.5926,22.14383,618.1797
504.58,22.15325,618.1358
504.5675,22.16269,618.0922
504.555,22.17221,618.0484
504.5425,22.18181,618.0045
504.53,22.1915,617.9606
504.5174,22.20126,617.9166
504.5049,22.21111,617.8725
504.4926,22.22074,617.8294
504.4802,22.2304,617.786
504.4676,22.24009,617.7422
504.4549,22.24983,617.698
504.442,22.25959,617.6535
504.4295,22.2691,617.61
504.4169,22.27854,617.5667
504.4042,22.288,617.5229
504.3914,22.2975,617.4789
504.3785,22.30704,617.4346
504.3655,22.31651,617.3904
504.3529,22.32575,617.3472
504.3401,22.33502,617.3036
504.3272,22.34432,617.2598
504.3143,22.35364,617.2157
504.3012,22.363,617.1714
504.2883,22.37221,617.1276
504.2755,22.38131,617.0841
504.2626,22.39043,617.0405
504.2496,22.39958,616.9966
504.2365,22.40875,616.9525
504.2234,22.41795,616.9082
504.2104,22.42699,616.8645
504.1975,22.43597,616.821
504.1845,22.44497,616.7773
504.1715,22.45399,616.7335
504.1584,22.46303,616.6893
504.1452,22.47208,616.6451
504.1322,22.48102,616.6013
504.1192,22.4899,616.5578
504.1062,22.49879,616.514
504.0931,22.5077,616.4702
504.08,22.51662,616.4261
504.0668,22.52556,616.382
504.0537,22.53444,616.3381
504.0407,22.54323,616.2944
504.0277,22.55203,616.2507
504.0146,22.56085,616.2068
504.0015,22.56968,616.1629
503.9884,22.57852,616.1188
503.9753,22.58735,616.0746
503.9622,22.59607,616.031
503.9492,22.6048,615.9873
503.9362,22.61354,615.9434
503.9231,22.6223,615.8995
503.91,22.63105,615.8555
503.8969,22.63982,615.8113
503.8839,22.64852,615.7675
503.8709,22.6572,615.7238
503.8579,22.66588,615.6799
503.8448,22.67457,615.6359
503.8318,22.68327,615.5919
503.8188,22.69197,615.5479
503.8057,22.70066,615.5038
503.7928,22.7093,615.46
503.7798,22.71794,615.4162
503.7669,22.72658,615.3723
503.7539,22.73524,615.3282
503.7409,22.74389,615.2842
503.728,22.75255,615.2402
503.7151,22.76117,615.1962
503.7022,22.76979,615.1523
503.6893,22.7784,615.1084
503.6764,22.78703,615.0644
503.6635,22.79565,615.0204
503.6507,22.80428,614.9763
503.6378,22.81289,614.9323
503.625,22.8215,614.8883
503.6122,22.8301,614.8444
503.5994,22.83871,614.8004
503.5867,22.84731,614.7563
503.5739,22.85592,614.7123
503.5612,22.86452,614.6682
503.5485,22.87313,614.6242
503.5358,22.88173,614.5801
503.5231,22.89033,614.5361
503.5105,22.89894,614.492
503.4978,22.90754,614.448
503.4852,22.91614,614.4039
503.4727,22.92473,614.3599
503.4601,22.93335,614.3158
503.4476,22.94197,614.2716
503.4351,22.95059,614.2275
503.4225,22.9592,614.1834
503.4101,22.96781,614.1393
503.3977,22.97642,614.0953
503.3853,22.98503,614.0512
503.3729,22.99368,614.007
503.3605,23.00232,613.9628
503.3482,23.01096,613.9186
503.3359,23.01959,613.8745
503.3237,23.02822,613.8304
503.3115,23.03685,613.7864
503.2993,23.04551,613.7421
503.2871,23.0542,613.6978
503.2749,23.06288,613.6536
503.2628,23.07155,613.6094
503.2508,23.08022,613.5652
503.2388,23.08888,613.5211
503.2269,23.09755,613.4771
503.2149,23.10629,613.4326
503.2029,23.11503,613.3882
503.191,23.12376,613.3439
503.1792,23.13248,613.2997
503.1675,23.14119,613.2556
503.1558,23.14989,613.2115
503.144,23.15867,613.1671
503.1323,23.16748,613.1226
503.1207,23.17628,613.0782
503.1091,23.18507,613.0339
503.0977,23.19385,612.9897
503.0862,23.20261,612.9456
503.0748,23.21143,612.9013
503.0634,23.22033,612.8566
503.052,23.22921,612.8121
503.0408,23.23809,612.7677
503.0296,23.24694,612.7234
503.0185,23.25579,612.6793
503.0075,23.26465,612.6351
502.9963,23.27366,612.5903
502.9853,23.28265,612.5457
502.9744,23.29163,612.5012
502.9636,23.30058,612.4568
502.9529,23.30952,612.4126
502.9423,23.31847,612.3685
502.9315,23.32761,612.3235
502.9209,23.33673,612.2787
502.9104,23.34582,612.2341
502.9,23.35489,612.1898
502.8897,23.36394,612.1456
502.8795,23.37302,612.1013
502.8692,23.38231,612.0562
502.8591,23.39157,612.0113
502.8491,23.4008,611.9666
502.8392,23.41,611.9222
502.8295,23.41918,611.8781
502.8198,23.42848,611.8334
502.81,23.43793,611.7883
502.8004,23.44735,611.7433
502.791,23.45674,611.6987
502.7818,23.4661,611.6544
502.7728,23.47542,611.6103
502.7635,23.48506,611.5649
502.7545,23.49469,611.5197
502.7457,23.50429,611.4749
502.737,23.51385,611.4303
502.7286,23.52338,611.3861
502.7201,23.53312,611.3411
502.7117,23.54299,611.2957
502.7036,23.55283,611.2506
502.6956,23.56263,611.206
502.688,23.57238,611.1617
502.6803,23.58234,611.1168
502.6728,23.5925,611.0711
502.6655,23.60261,611.0259
502.6584,23.61267,610.9813
502.6517,23.62268,610.9371
502.645,23.63301,610.8917
502.6385,23.64349,610.8461
502.6323,23.65391,610.8009
502.6265,23.66427,610.7563
502.6209,23.6746,610.7122
502.6154,23.68551,610.666
502.6104,23.69635,610.6205
502.6056,23.70711,610.5757
502.6013,23.71779,610.5316
502.5972,23.72902,610.4857
502.5935,23.74033,610.4399
502.5902,23.75155,610.3951
502.5875,23.76268,610.3511
502.5846,23.77427,610.3071
502.5804,23.78711,610.2622
502.5751,23.80065,610.218
502.569,23.8147,610.1742
502.562,23.82951,610.1299
502.5546,23.8442,610.087
502.5465,23.85966,610.043
502.5383,23.87478,610.0005
502.5295,23.89062,609.9566
502.5208,23.90592,609.9145
502.5116,23.92182,609.8708
502.5025,23.9373,609.8286
502.4932,23.95305,609.7855
502.4838,23.96876,609.7424
502.4744,23.98424,609.7
502.4648,24.00012,609.6563
502.4554,24.01537,609.6141
502.4459,24.03081,609.5711
502.4363,24.04646,609.5273
502.427,24.06141,609.4852
502.4176,24.07664,609.442
502.4081,24.092,609.3982
502.3989,24.10668,609.3559
502.3896,24.12159,609.3127
502.3802,24.13673,609.2684
502.3713,24.15109,609.2261
502.3623,24.16559,609.183
502.3531,24.18029,609.1389
502.3442,24.19465,609.0955
502.3356,24.2087,609.0527
502.3268,24.22291,609.009
502.3179,24.23728,608.9644
502.3094,24.25097,608.9215
502.301,24.26467,608.8782
