UnityTime [s],X,Y,Z,RX,RY,RZ,X2,Y2,Z2,RX2,RY2,RZ2,tangent,ERROR y,X - X2,Y - Y2,Z - Z2,RX - RX2,RY - RY2,RZ - RZ2,
0.5849996,595.5445,18.8273,694.536,355.3601,195.5407,0.4048303,595.5444,18.82728,694.536,355.36,195.5408,0.4047746,0.5010033,1.716614E-05,6.103516E-05,1.716614E-05,0,9.155273E-05,-6.103516E-05,5.570054E-05,
0.5899996,595.5396,18.82878,694.5184,355.3636,195.5567,0.4065801,595.5395,18.82876,694.5184,355.3635,195.5565,0.4065298,0.5014811,2.288818E-05,6.103516E-05,2.288818E-05,0,9.155273E-05,0.0001983643,5.030632E-05,
0.5949996,595.5347,18.83028,694.5006,355.3671,195.5737,0.4082435,595.5345,18.83025,694.5007,355.3669,195.5733,0.408212,0.5019417,2.479553E-05,0.0001220703,2.479553E-05,-6.103516E-05,0.0001831055,0.0004425049,3.144145E-05,
0.5999996,595.5296,18.83177,694.4829,355.3706,195.5893,0.4100302,595.5296,18.83174,694.4829,355.3704,195.5899,0.4099092,0.5023804,2.479553E-05,0,2.479553E-05,0,0.0001831055,-0.0006408691,0.0001209378,
0.6049996,595.5247,18.83326,694.465,355.3741,195.6061,0.4117183,595.5246,18.83325,694.465,355.3741,195.6058,0.4116924,0.5027981,1.716614E-05,6.103516E-05,1.716614E-05,0,-6.103516E-05,0.0002593994,2.586842E-05,
0.6099996,595.5197,18.83476,694.4473,355.3778,195.6227,0.4134252,595.5196,18.83474,694.4473,355.3777,195.6229,0.413365,0.503191,6.454057E-05,0.0001220703,2.098083E-05,0,9.155273E-05,-0.0001983643,6.017089E-05,
0.6149996,595.5147,18.83626,694.4294,355.3814,195.6397,0.4150963,595.5146,18.83624,694.4294,355.3812,195.6401,0.4150389,0.5035639,1.907349E-05,6.103516E-05,1.907349E-05,0,0.0001525879,-0.0003204346,5.742908E-05,
0.6199996,595.5098,18.83776,694.4116,355.385,195.6569,0.416759,595.5096,18.83773,694.4116,355.385,195.6573,0.4167068,0.5039158,6.454057E-05,0.0001220703,2.098083E-05,0,3.051758E-05,-0.0004272461,5.227327E-05,
0.6249996,595.5047,18.83925,694.3937,355.3887,195.6742,0.418413,595.5046,18.83924,694.3937,355.3887,195.6741,0.418444,0.5042467,9.536743E-06,6.103516E-05,9.536743E-06,0,0,0.0001525879,-3.096461E-05,
0.6299996,595.4998,18.84074,694.3759,355.3924,195.6923,0.4199791,595.4997,18.84074,694.3759,355.3925,195.6922,0.4200112,0.50455,3.814697E-06,6.103516E-05,3.814697E-06,0,-9.155273E-05,4.577637E-05,-3.20375E-05,
0.6349996,595.4948,18.84222,694.3583,355.3961,195.7091,0.4216128,595.4948,18.84222,694.3583,355.3961,195.7094,0.4216199,0.5048265,3.814697E-06,6.103516E-05,-3.814697E-06,0,0,-0.0002746582,-7.092953E-06,
0.6399996,595.4898,18.84369,694.3406,355.3998,195.7269,0.4231704,595.4897,18.84369,694.3406,355.3999,195.7267,0.4232102,0.505085,3.814697E-06,6.103516E-05,3.814697E-06,0,-6.103516E-05,0.0001525879,-3.97563E-05,
0.6449996,595.4848,18.84517,694.3229,355.4037,195.744,0.4247862,595.4847,18.84516,694.3229,355.4036,195.744,0.4248201,0.5053215,9.536743E-06,6.103516E-05,9.536743E-06,0,9.155273E-05,-4.577637E-05,-3.382564E-05,
0.6499996,595.4799,18.84665,694.3052,355.4075,195.7622,0.4263172,595.4797,18.84663,694.3053,355.4075,195.7617,0.4263991,0.5055351,1.716614E-05,0.0001220703,1.525879E-05,-6.103516E-05,6.103516E-05,0.00050354,-8.189678E-05,
0.6549996,595.4748,18.84813,694.2875,355.4113,195.7805,0.4278369,595.4747,18.84811,694.2875,355.4113,195.7799,0.4279502,0.5057306,6.394598E-05,0.0001220703,1.907349E-05,0,3.051758E-05,0.0006561279,-0.0001132786,
0.6599995,595.4698,18.84961,694.2698,355.4153,195.7982,0.4294142,595.4697,18.84958,694.2698,355.4152,195.798,0.4294727,0.5059052,6.58795E-05,0.0001220703,2.479553E-05,0,9.155273E-05,0.0002288818,-5.844235E-05,
0.6649995,595.4648,18.85109,694.252,355.4191,195.8165,0.4309469,595.4647,18.85107,694.252,355.4191,195.8166,0.4309715,0.5060558,2.479553E-05,0.0001220703,2.288818E-05,-6.103516E-05,3.051758E-05,-0.0001525879,-2.464652E-05,
0.6699995,595.4597,18.85257,694.2343,355.4232,195.8352,0.4324425,595.4596,18.85254,694.2343,355.4231,195.8355,0.4324368,0.5061855,6.823938E-05,0.0001220703,3.051758E-05,0,6.103516E-05,-0.0003051758,5.722046E-06,
0.6749995,595.4547,18.85405,694.2164,355.4271,195.8543,0.4339143,595.4545,18.85403,694.2164,355.4271,195.8543,0.4339429,0.5063,6.454057E-05,0.0001220703,2.098083E-05,0,0,0,-2.852082E-05,
0.6799995,595.4496,18.85553,694.1986,355.4312,195.8725,0.435465,595.4495,18.85551,694.1987,355.4312,195.873,0.43544,0.5063877,2.670288E-05,0.0001220703,2.479553E-05,-6.103516E-05,-3.051758E-05,-0.0005187988,2.506375E-05,
0.6849995,595.4445,18.85701,694.1807,355.4353,195.8919,0.4369188,595.4445,18.857,694.1807,355.4354,195.8922,0.436919,0.5064545,1.716614E-05,6.103516E-05,1.716614E-05,0,-6.103516E-05,-0.0003662109,-2.086163E-07,
0.6899995,595.4395,18.85848,694.1631,355.4394,195.9113,0.4383369,595.4395,18.85847,694.1631,355.4393,195.9107,0.4383891,0.5065022,1.716614E-05,6.103516E-05,1.716614E-05,0,3.051758E-05,0.0005340576,-5.224347E-05,
0.6949995,595.4344,18.85995,694.1453,355.4435,195.9297,0.4398198,595.4344,18.85994,694.1453,355.4435,195.9306,0.4397684,0.506525,1.907349E-06,0,1.907349E-06,0,6.103516E-05,-0.0008239746,5.13494E-05,
0.6999995,595.4294,18.86141,694.1277,355.4477,195.9498,0.4411823,595.4294,18.8614,694.1277,355.4477,195.9491,0.4412276,0.5065289,7.629395E-06,0,7.629395E-06,0,0,0.0006713867,-4.529953E-05,
0.7049995,595.4244,18.86287,694.11,355.4518,195.9695,0.4425685,595.4243,18.86286,694.11,355.4518,195.9691,0.442583,0.5065117,1.335144E-05,6.103516E-05,1.335144E-05,0,6.103516E-05,0.0003814697,-1.448393E-05,
0.7099995,595.4193,18.86434,694.0923,355.4561,195.9885,0.4440204,595.4193,18.86432,694.0923,355.456,195.9892,0.443947,0.5064774,2.098083E-05,6.103516E-05,2.098083E-05,0,6.103516E-05,-0.0006866455,7.340312E-05,
0.7149995,595.4142,18.8658,694.0746,355.4603,196.0084,0.4454001,595.4141,18.86578,694.0746,355.4603,196.0087,0.4453545,0.5064182,2.479553E-05,6.103516E-05,2.479553E-05,0,6.103516E-05,-0.0003051758,4.559755E-05,
0.7199995,595.4091,18.86727,694.0569,355.4646,196.0285,0.4467673,595.409,18.86723,694.0569,355.4646,196.0285,0.4467418,0.5063419,6.911343E-05,0.0001220703,3.242493E-05,0,3.051758E-05,0,2.551079E-05,
0.7249995,595.404,18.86873,694.0391,355.4689,196.0492,0.448092,595.4039,18.8687,694.0391,355.469,196.0488,0.4481194,0.5062408,6.58795E-05,0.0001220703,2.479553E-05,0,-0.0001220703,0.0004425049,-2.732873E-05,
0.7299995,595.3989,18.87019,694.0215,355.4734,196.0692,0.4494758,595.3988,18.87016,694.0215,355.4733,196.0688,0.4494832,0.5061226,7.09831E-05,0.0001220703,3.623962E-05,0,9.155273E-05,0.0003814697,-7.361174E-06,
0.7349995,595.3938,18.87165,694.0037,355.4778,196.0894,0.4508466,595.3937,18.87162,694.0037,355.4778,196.0896,0.4508301,0.5059776,3.051758E-05,0.0001220703,2.861023E-05,-6.103516E-05,3.051758E-05,-0.0001525879,1.651049E-05,
0.7399995,595.3887,18.87311,693.9858,355.4823,196.1107,0.4521339,595.3885,18.87309,693.9859,355.4823,196.1107,0.4521462,0.5058155,2.479553E-05,0.0001220703,2.288818E-05,-6.103516E-05,0,0,-1.233816E-05,
0.7449995,595.3835,18.87458,693.9681,355.4868,196.1314,0.4534734,595.3834,18.87455,693.9681,355.4868,196.1316,0.4534668,0.5056343,6.662082E-05,0.0001220703,2.670288E-05,0,-9.155273E-05,-0.000213623,6.67572E-06,
0.7499995,595.3784,18.87603,693.9505,355.4913,196.1523,0.4547555,595.3784,18.87601,693.9505,355.4913,196.153,0.4547239,0.5054359,2.479553E-05,6.103516E-05,2.479553E-05,0,3.051758E-05,-0.0006713867,3.159046E-05,
0.7549995,595.3733,18.87748,693.9327,355.4958,196.1736,0.4560034,595.3732,18.87747,693.9327,355.4958,196.1731,0.4561002,0.5052128,9.536743E-06,6.103516E-05,9.536743E-06,0,0,0.0005187988,-9.679794E-05,
0.7599995,595.3682,18.87893,693.9151,355.5004,196.1948,0.4572617,595.3682,18.87892,693.9151,355.5005,196.1956,0.4572744,0.5049706,5.722046E-06,0,5.722046E-06,0,-0.0001220703,-0.0007476807,-1.275539E-05,
0.7649994,595.363,18.88038,693.8973,355.505,196.2167,0.4584722,595.363,18.88037,693.8973,355.505,196.2174,0.4585235,0.5047092,3.814697E-06,6.103516E-05,3.814697E-06,0,0,-0.0006866455,-5.13196E-05,
0.7699994,595.3578,18.88182,693.8797,355.5098,196.2386,0.4596819,595.3578,18.88181,693.8797,355.5097,196.2386,0.4598025,0.504427,1.525879E-05,6.103516E-05,1.525879E-05,0,3.051758E-05,0,-0.00012061,
0.7749994,595.3527,18.88327,693.8619,355.5144,196.2601,0.4609313,595.3526,18.88325,693.862,355.5145,196.261,0.4609709,0.5041218,2.098083E-05,0.0001220703,1.907349E-05,-6.103516E-05,-6.103516E-05,-0.0009002686,-3.963709E-05,
0.7799994,595.3475,18.88472,693.8442,355.5193,196.2834,0.4620393,595.3474,18.8847,693.8443,355.5192,196.2824,0.4622122,0.5037975,2.288818E-05,0.0001220703,2.098083E-05,-6.103516E-05,3.051758E-05,0.001037598,-0.0001729131,
0.7849994,595.3423,18.88616,693.8265,355.524,196.3051,0.4632801,595.3422,18.88614,693.8266,355.5241,196.3049,0.4633658,0.5034542,2.670288E-05,0.0001220703,2.479553E-05,-6.103516E-05,-6.103516E-05,0.0001678467,-8.568168E-05,
0.7899994,595.3372,18.88761,693.8088,355.5289,196.3275,0.4644668,595.337,18.88758,693.8089,355.5289,196.3275,0.4645233,0.5030899,3.242493E-05,0.0001220703,3.051758E-05,-6.103516E-05,0,-1.525879E-05,-5.65052E-05,
0.7949994,595.332,18.88905,693.7911,355.5338,196.3504,0.4656174,595.3318,18.88902,693.7912,355.5338,196.3499,0.4656976,0.5027046,3.242493E-05,0.0001220703,3.051758E-05,-6.103516E-05,0,0.0005187988,-8.013844E-05,
0.7999994,595.3268,18.89049,693.7734,355.5388,196.3731,0.4667951,595.3267,18.89046,693.7735,355.5388,196.3736,0.4667773,0.5022984,3.242493E-05,0.0001220703,3.051758E-05,-6.103516E-05,0,-0.0005187988,1.782179E-05,
0.8049994,595.3216,18.89193,693.7557,355.5437,196.3965,0.4679181,595.3215,18.8919,693.7558,355.5437,196.3958,0.4679768,0.5018749,3.051758E-05,0.0001220703,2.861023E-05,-6.103516E-05,-3.051758E-05,0.0006713867,-5.865097E-05,
0.8099994,595.3163,18.89337,693.738,355.5487,196.42,0.4690149,595.3163,18.89334,693.738,355.5488,196.4198,0.4690323,0.5014286,2.288818E-05,6.103516E-05,2.288818E-05,0,-6.103516E-05,0.0001525879,-1.737475E-05,
0.8149994,595.3112,18.8948,693.7203,355.5538,196.4435,0.4701162,595.3111,18.89479,693.7203,355.5538,196.4435,0.4701217,0.5009613,1.525879E-05,6.103516E-05,1.525879E-05,0,0,0,-5.483627E-06,
0.8199994,595.3059,18.89623,693.7027,355.559,196.4674,0.4711865,595.3059,18.89622,693.7027,355.5589,196.4675,0.471174,0.5004807,9.536743E-06,0,9.536743E-06,0,6.103516E-05,-0.0001525879,1.251698E-05,
0.8249994,595.3007,18.89767,693.6849,355.5641,196.4908,0.4722949,595.3007,18.89767,693.6849,355.5641,196.4913,0.4722659,0.4999714,1.907349E-06,0,-1.907349E-06,0,0,-0.0005187988,2.902746E-05,
0.8299994,595.2954,18.8991,693.6674,355.5693,196.5153,0.4733326,595.2954,18.89908,693.6674,355.5693,196.5148,0.4733671,0.4994488,1.716614E-05,0,1.716614E-05,0,0,0.0005187988,-3.454089E-05,
0.8349994,595.2902,18.90052,693.6497,355.5746,196.54,0.4743513,595.2901,18.9005,693.6497,355.5745,196.5397,0.4743752,0.4989033,1.907349E-05,6.103516E-05,1.907349E-05,0,6.103516E-05,0.0003662109,-2.390146E-05,
0.8399994,595.285,18.90195,693.632,355.5799,196.565,0.4753552,595.2849,18.90192,693.632,355.5798,196.5645,0.4753901,0.4983368,3.051758E-05,0.0001220703,2.861023E-05,-6.103516E-05,3.051758E-05,0.0005187988,-3.489852E-05,
0.8449994,595.2797,18.90338,693.6143,355.5852,196.59,0.4763685,595.2795,18.90335,693.6143,355.5852,196.5888,0.4764594,0.4977493,3.242493E-05,0.0001220703,3.051758E-05,-6.103516E-05,-3.051758E-05,0.001190186,-9.092689E-05,
0.8499994,595.2744,18.9048,693.5966,355.5906,196.6142,0.4774424,595.2742,18.90477,693.5966,355.5906,196.614,0.4774551,0.4971409,3.433228E-05,0.0001831055,3.242493E-05,-6.103516E-05,-6.103516E-05,0.0001678467,-1.269579E-05,
0.8549994,595.2692,18.90622,693.5789,355.5961,196.6392,0.4784572,595.269,18.90618,693.579,355.596,196.6394,0.4784382,0.4965153,3.814697E-05,0.0001831055,3.623962E-05,-6.103516E-05,6.103516E-05,-0.0001525879,1.892447E-05,
0.8599994,595.2639,18.90764,693.5612,355.6016,196.6651,0.4794171,595.2637,18.90761,693.5613,355.6016,196.6656,0.4793744,0.495863,3.433228E-05,0.0001831055,3.242493E-05,-6.103516E-05,-3.051758E-05,-0.0005187988,4.267693E-05,
0.8649994,595.2585,18.90906,693.5436,355.6071,196.6905,0.4804131,595.2584,18.90902,693.5436,355.6071,196.6908,0.4803776,0.4951973,3.623962E-05,0.0001220703,3.433228E-05,-6.103516E-05,-6.103516E-05,-0.0003509521,3.552437E-05,
0.8699993,595.2532,18.91047,693.5259,355.6127,196.7164,0.4813433,595.2531,18.91045,693.5259,355.6127,196.7172,0.4813098,0.4945107,2.861023E-05,0.0001220703,2.670288E-05,-6.103516E-05,6.103516E-05,-0.0008392334,3.355742E-05,
0.8749993,595.2479,18.91189,693.5082,355.6183,196.7424,0.4822629,595.2478,18.91187,693.5082,355.6184,196.7427,0.4823148,0.4937992,2.098083E-05,0.0001220703,1.907349E-05,-6.103516E-05,-6.103516E-05,-0.0003509521,-5.191565E-05,
0.8799993,595.2427,18.9133,693.4905,355.624,196.7697,0.4830846,595.2426,18.91329,693.4906,355.624,196.769,0.4832522,0.4930725,1.907349E-05,0.0001220703,1.716614E-05,-6.103516E-05,0,0.0006866455,-0.0001676679,
0.8849993,595.2373,18.91471,693.4728,355.6299,196.7961,0.4839902,595.2372,18.91471,693.4728,355.6299,196.7966,0.4841176,0.4923172,5.722046E-06,6.103516E-05,5.722046E-06,0,-3.051758E-05,-0.0005187988,-0.0001273751,
0.8899993,595.2319,18.91612,693.4552,355.6356,196.8235,0.4848174,595.2319,18.91612,693.4552,355.6357,196.8223,0.4850692,0.4915504,7.629395E-06,6.103516E-05,7.629395E-06,0,-3.051758E-05,0.001190186,-0.0002517998,
0.8949993,595.2266,18.91753,693.4375,355.6415,196.8501,0.4857165,595.2265,18.91752,693.4376,355.6415,196.8501,0.4858587,0.490757,1.525879E-05,0.0001220703,1.335144E-05,-6.103516E-05,0,0,-0.0001422167,
0.8999993,595.2213,18.91894,693.4199,355.6475,196.8776,0.4865448,595.2211,18.91891,693.4199,355.6474,196.8779,0.4866385,0.4899483,2.479553E-05,0.0001220703,2.288818E-05,-6.103516E-05,9.155273E-05,-0.0003051758,-9.36985E-05,
0.9049993,595.2159,18.92034,693.4022,355.6534,196.9055,0.4873576,595.2158,18.92031,693.4023,355.6535,196.9058,0.4874208,0.4891148,3.242493E-05,0.0001831055,3.051758E-05,-6.103516E-05,-9.155273E-05,-0.0003662109,-6.324053E-05,
0.9099993,595.2105,18.92174,693.3846,355.6596,196.9333,0.4881747,595.2104,18.9217,693.3847,355.6595,196.933,0.4882629,0.4882679,3.814697E-05,0.0001220703,3.623962E-05,-6.103516E-05,0.0001220703,0.0003662109,-8.821487E-05,
0.9149993,595.2051,18.92314,693.367,355.6655,196.961,0.4890188,595.205,18.9231,693.3671,355.6656,196.9606,0.4890799,0.4873924,4.196167E-05,0.0001220703,4.005432E-05,-6.103516E-05,-9.155273E-05,0.0003204346,-6.109476E-05,
0.9199993,595.1998,18.92453,693.3494,355.6717,196.99,0.4897612,595.1996,18.92449,693.3494,355.6717,196.9905,0.4897364,0.4865036,3.814697E-05,0.0001831055,3.623962E-05,-6.103516E-05,3.051758E-05,-0.00050354,2.482533E-05,
0.9249993,595.1945,18.92592,693.3318,355.6779,197.0188,0.4905267,595.1943,18.92588,693.3318,355.6779,197.0179,0.4905698,0.4855957,4.196167E-05,0.0001831055,4.005432E-05,-6.103516E-05,3.051758E-05,0.0008392334,-4.312396E-05,
0.9299993,595.189,18.92732,693.3141,355.6842,197.047,0.4913355,595.1888,18.92729,693.3141,355.6842,197.0481,0.4912439,0.4846535,3.242493E-05,0.0001220703,3.051758E-05,-6.103516E-05,0,-0.001037598,9.161234E-05,
0.9349993,595.1836,18.92871,693.2964,355.6906,197.0774,0.491994,595.1835,18.92869,693.2964,355.6906,197.0774,0.4919886,0.4836922,2.670288E-05,0.0001220703,2.479553E-05,-6.103516E-05,3.051758E-05,0,5.424023E-06,
0.9399993,595.1781,18.93011,693.2788,355.697,197.1067,0.4927385,595.178,18.93008,693.2788,355.697,197.1073,0.4926772,0.4827137,2.288818E-05,6.103516E-05,2.288818E-05,0,3.051758E-05,-0.0006713867,6.130338E-05,
0.9449993,595.1727,18.9315,693.2611,355.7035,197.1371,0.4934006,595.1727,18.93148,693.2611,355.7034,197.1361,0.4934756,0.4817142,1.335144E-05,6.103516E-05,1.335144E-05,0,3.051758E-05,0.001037598,-7.495284E-05,
0.9499993,595.1672,18.93288,693.2435,355.7101,197.1668,0.4941329,595.1673,18.93288,693.2435,355.71,197.1671,0.4941101,0.48069,1.907349E-06,-6.103516E-05,-1.907349E-06,0,6.103516E-05,-0.0003204346,2.285838E-05,
0.9549993,595.1618,18.93426,693.2258,355.7166,197.1974,0.4947972,595.1618,18.93425,693.2258,355.7166,197.1977,0.4947748,0.4796486,9.536743E-06,0,9.536743E-06,0,9.155273E-05,-0.0003051758,2.232194E-05,
0.9599993,595.1564,18.93564,693.2082,355.7233,197.2284,0.4954417,595.1563,18.93563,693.2083,355.7233,197.2279,0.4954831,0.4785862,2.098083E-05,0.0001220703,1.907349E-05,-6.103516E-05,-3.051758E-05,0.0005187988,-4.136562E-05,
0.9649993,595.1509,18.93702,693.1906,355.73,197.2596,0.4960808,595.1508,18.93699,693.1907,355.7301,197.2598,0.4960628,0.4775047,3.242493E-05,0.0001220703,3.051758E-05,-6.103516E-05,-9.155273E-05,-0.000213623,1.803041E-05,
0.9699993,595.1454,18.9384,693.173,355.7368,197.2911,0.4966993,595.1453,18.93836,693.1731,355.7368,197.2906,0.4967297,0.4764061,4.005432E-05,0.0001220703,3.814697E-05,-6.103516E-05,3.051758E-05,0.0005340576,-3.036857E-05,
0.9749992,595.14,18.93977,693.1555,355.7437,197.3225,0.4973371,595.1398,18.93972,693.1555,355.7437,197.3225,0.4973196,0.4752846,4.386902E-05,0.0001831055,4.196167E-05,-6.103516E-05,6.103516E-05,-1.525879E-05,1.749396E-05,
0.9799992,595.1345,18.94113,693.1379,355.7506,197.3549,0.4979056,595.1343,18.94109,693.138,355.7506,197.354,0.4979362,0.4741478,4.768372E-05,0.0001831055,4.577637E-05,-6.103516E-05,6.103516E-05,0.0008392334,-3.051758E-05,
0.9849992,595.129,18.9425,693.1204,355.7577,197.3868,0.4985169,595.1288,18.94246,693.1204,355.7575,197.3866,0.4984926,0.4729862,4.386902E-05,0.0001831055,4.196167E-05,-6.103516E-05,0.000213623,0.0001831055,2.428889E-05,
0.9899992,595.1234,18.94387,693.1027,355.7648,197.4187,0.4991,595.1233,18.94383,693.1028,355.7647,197.4193,0.4990866,0.4717884,4.196167E-05,0.0001220703,4.005432E-05,-6.103516E-05,9.155273E-05,-0.0005340576,1.341105E-05,
0.9949992,595.1179,18.94524,693.0851,355.7719,197.4538,0.4994467,595.1177,18.9452,693.0851,355.772,197.4526,0.499645,0.4705696,4.005432E-05,0.0001220703,3.814697E-05,-6.103516E-05,-6.103516E-05,0.001174927,-0.0001983345,
0.9999992,595.1123,18.94661,693.0674,355.7792,197.4863,0.4999911,595.1122,18.94658,693.0674,355.7792,197.486,0.5002208,0.4693241,6.911343E-05,0.0001220703,3.051758E-05,0,-6.103516E-05,0.0003204346,-0.0002296865,
1.004999,595.1068,18.94797,693.0497,355.7865,197.5195,0.5004917,595.1067,18.94795,693.0497,355.7865,197.5195,0.50072,0.4680614,2.098083E-05,6.103516E-05,2.098083E-05,0,3.051758E-05,0,-0.0002282858,
1.009999,595.1012,18.94933,693.0321,355.7939,197.554,0.5009097,595.1011,18.94932,693.0321,355.794,197.5547,0.5010609,0.4667778,7.629395E-06,6.103516E-05,7.629395E-06,0,-0.0001220703,-0.0007324219,-0.000151217,
1.014999,595.0956,18.95069,693.0145,355.8015,197.5885,0.5013325,595.0956,18.95069,693.0145,355.8016,197.5896,0.5014356,0.4654713,1.907349E-06,6.103516E-05,1.907349E-06,0,-6.103516E-05,-0.001052856,-0.0001030564,
1.019999,595.0901,18.95204,692.9969,355.8091,197.6231,0.5017633,595.09,18.95202,692.9969,355.809,197.6245,0.5018092,0.4641514,1.716614E-05,0.0001220703,1.525879E-05,-6.103516E-05,3.051758E-05,-0.001403809,-4.589558E-05,
1.024999,595.0845,18.95339,692.9794,355.8167,197.6595,0.502073,595.0844,18.95336,692.9794,355.8167,197.6591,0.5022061,0.4628086,3.051758E-05,0.0001220703,2.861023E-05,-6.103516E-05,-6.103516E-05,0.0003356934,-0.0001330972,
1.029999,595.0789,18.95473,692.9619,355.8244,197.6952,0.5024393,595.0787,18.95469,692.9619,355.8244,197.6943,0.5025728,0.4614506,4.005432E-05,0.0001831055,3.814697E-05,-6.103516E-05,0,0.000869751,-0.0001335144,
1.034999,595.0732,18.95607,692.9443,355.8323,197.7313,0.5027854,595.0731,18.95603,692.9444,355.8322,197.7304,0.5028816,0.4600677,4.768372E-05,0.0001831055,4.577637E-05,-6.103516E-05,3.051758E-05,0.000869751,-9.62019E-05,
1.039999,595.0677,18.95741,692.9269,355.8401,197.7666,0.5032013,595.0674,18.95736,692.9269,355.84,197.7663,0.50321,0.4586754,5.340576E-05,0.0002441406,5.149841E-05,-6.103516E-05,0.0001220703,0.0003356934,-8.702278E-06,
1.044999,595.0621,18.95874,692.9094,355.848,197.8025,0.5035859,595.0618,18.95869,692.9095,355.8479,197.8029,0.5034968,0.4572563,5.722046E-05,0.0002441406,5.531311E-05,-6.103516E-05,9.155273E-05,-0.0003814697,8.910894E-05,
1.049999,595.0564,18.96009,692.8917,355.8563,197.8422,0.5037214,595.0562,18.96004,692.8918,355.856,197.8411,0.5037525,0.45578,5.340576E-05,0.0002441406,5.149841E-05,-6.103516E-05,0.0002746582,0.001052856,-3.111362E-05,
1.054999,595.0507,18.96143,692.874,355.8645,197.8791,0.5040705,595.0505,18.96139,692.8741,355.8644,197.8787,0.5040714,0.4542732,4.768372E-05,0.0002441406,4.577637E-05,-6.103516E-05,3.051758E-05,0.0003509521,-8.34465E-07,
1.059999,595.045,18.96277,692.8564,355.8729,197.9171,0.5043476,595.0449,18.96273,692.8565,355.8727,197.9164,0.5043779,0.4527626,4.577637E-05,0.0001831055,4.386902E-05,-6.103516E-05,0.0002441406,0.0007324219,-3.027916E-05,
1.064999,595.0393,18.9641,692.8388,355.8813,197.9563,0.5045549,595.0392,18.96407,692.8389,355.8811,197.9556,0.5045998,0.4512177,3.242493E-05,0.0001220703,3.051758E-05,-6.103516E-05,0.0001220703,0.0007171631,-4.48823E-05,
1.069999,595.0336,18.96544,692.8212,355.8897,197.9952,0.504793,595.0335,18.96541,692.8213,355.8897,197.9949,0.5048135,0.4496613,2.288818E-05,0.0001220703,2.098083E-05,-6.103516E-05,-3.051758E-05,0.0003509521,-2.044439E-05,
1.074999,595.028,18.96676,692.8037,355.8983,198.0346,0.5050101,595.0279,18.96675,692.8037,355.8983,198.0343,0.5050232,0.4480858,7.629395E-06,6.103516E-05,7.629395E-06,0,0,0.0003509521,-1.311302E-05,
1.079999,595.0222,18.96808,692.7861,355.907,198.0755,0.5051299,595.0221,18.96807,692.7862,355.9071,198.0752,0.5051488,0.4464798,1.335144E-05,0.0001220703,1.144409E-05,-6.103516E-05,-9.155273E-05,0.0003356934,-1.889467E-05,
