UnityTime [s],X,Y,Z,RX,RY,RZ,X2,Y2,Z2,RX2,RY2,RZ2,tangent,ERROR y,X - X2,Y - Y2,Z - Z2,RX - RX2,RY - RY2,RZ - RZ2,
50.21652,501.6238,26.4818,558.2498,0.8098577,217.6676,358.1234,493.7152,26.15417,564.3609,0.8098576,217.6676,358.1234,-0.171196,0.0002040863,7.9086,0.3276329,-6.111145,5.960464E-08,0,0,
50.22152,501.6126,26.48133,558.2352,0.8078736,217.6681,358.1247,493.704,26.15391,564.3464,0.8078867,217.6685,358.1247,-0.1706924,0.0002063554,7.908569,0.3274193,-6.111267,-1.305342E-05,-0.0004577637,0,
50.22652,501.6013,26.48085,558.2205,0.8058672,217.6689,358.1259,493.6927,26.15365,564.3318,0.8058788,217.6685,358.1259,-0.1701813,0.0002040863,7.908508,0.3272018,-6.111328,-1.15633E-05,0.0003662109,0,
50.23153,501.59,26.48038,558.2059,0.8038148,217.6684,358.1271,493.6814,26.15339,564.3172,0.8038148,217.6684,358.1271,-0.1696587,0.000207901,7.908539,0.3269901,-6.111267,0,0,0,
50.23653,501.5787,26.4799,558.1913,0.801719,217.6687,358.1284,493.6702,26.15312,564.3026,0.8017254,217.6691,358.1284,-0.1691284,0.0002155304,7.908508,0.3267803,-6.111267,-6.437302E-06,-0.0003509521,0,
50.24153,501.5674,26.47943,558.1765,0.7995636,217.6695,358.1296,493.6589,26.15287,564.288,0.7995934,217.6692,358.1296,-0.1685905,0.0002120162,7.908508,0.3265591,-6.11145,-2.980232E-05,0.0003509521,0,
50.24653,501.5559,26.47895,558.1617,0.7973983,217.6691,358.1309,493.6474,26.15261,564.2731,0.7973801,217.6691,358.1309,-0.1680336,0.000207901,7.908508,0.3263397,-6.111328,1.817942E-05,0,0,
50.25153,501.5446,26.47847,558.1471,0.7951841,217.6699,358.1321,493.6362,26.15236,564.2585,0.795184,217.6699,358.1321,-0.1674805,0.0002063554,7.908447,0.3261166,-6.11145,5.960464E-08,0,0,
50.25653,501.5332,26.478,558.1323,0.7929543,217.6702,358.1334,493.6248,26.1521,564.2438,0.7929478,217.6699,358.1334,-0.1669197,0.000202179,7.908417,0.3258953,-6.11145,6.437302E-06,0.0003662109,0,
50.26153,501.5218,26.47752,558.1175,0.7906882,217.6703,358.1346,493.6133,26.15184,564.229,0.7906518,217.6703,358.1347,-0.1663437,0.0002002716,7.908478,0.3256798,-6.111511,3.641844E-05,0,-3.051758E-05,
50.26653,501.5105,26.47705,558.1028,0.7883744,217.6703,358.1359,493.602,26.15159,564.2144,0.7883558,217.6705,358.1359,-0.1657677,0.0002002716,7.908508,0.3254623,-6.111511,1.853704E-05,-0.0002441406,0,
50.27153,501.4992,26.47658,558.0883,0.786064,217.6709,358.1371,493.5908,26.15133,564.1998,0.7860215,217.6705,358.1371,-0.1651878,0.000202179,7.908386,0.325243,-6.111511,4.249811E-05,0.0003662109,0,
50.27654,501.4879,26.47611,558.0735,0.7836816,217.671,358.1384,493.5794,26.15108,564.1851,0.783666,217.6707,358.1384,-0.1646004,0.0002040863,7.908447,0.3250294,-6.111572,1.567602E-05,0.0002288818,0,
50.28154,501.4765,26.47564,558.0588,0.7812942,217.6705,358.1396,493.568,26.15082,564.1703,0.7812397,217.6705,358.1396,-0.1639977,0.0002040863,7.908508,0.3248119,-6.11145,5.447865E-05,0,-3.051758E-05,
50.28654,501.4653,26.47517,558.0443,0.7788557,217.6712,358.1409,493.5568,26.15057,564.1558,0.7788557,217.6712,358.1409,-0.1634064,0.000207901,7.908447,0.3245983,-6.111572,0,0,0,
50.29154,501.4539,26.4747,558.0295,0.7763718,217.6707,358.1421,493.5454,26.15031,564.141,0.7763417,217.671,358.1422,-0.1627846,0.0002117157,7.908478,0.3243847,-6.11145,3.004074E-05,-0.0003662109,-3.051758E-05,
50.29654,501.4427,26.47423,558.015,0.7738732,217.6706,358.1434,493.5341,26.15006,564.1264,0.7738392,217.6703,358.1434,-0.1621666,0.000213623,7.908569,0.3241711,-6.11145,3.397465E-05,0.0002288818,0,
50.30154,501.4314,26.47377,558.0004,0.7713366,217.6713,358.1446,493.5229,26.14981,564.1119,0.7713534,217.6704,358.1446,-0.1615524,0.0002195689,7.908478,0.3239555,-6.111572,-1.674891E-05,0.0008239746,3.051758E-05,
50.30654,501.4201,26.4733,557.9856,0.768746,217.6707,358.1459,493.5115,26.14956,564.0971,0.7687461,217.6707,358.1459,-0.1609116,0.0002120162,7.9086,0.3237343,-6.111511,-1.192093E-07,0,0,
50.31154,501.4089,26.47284,557.9711,0.7661815,217.6708,358.1471,493.5003,26.14932,564.0826,0.7661338,217.6701,358.1471,-0.1602707,0.000207901,7.908569,0.323513,-6.11145,4.768372E-05,0.0006866455,0,
50.31654,501.3976,26.47237,557.9565,0.7635043,217.6701,358.1483,493.489,26.14908,564.0679,0.7635018,217.6703,358.1483,-0.159626,0.0002059937,7.90863,0.3232937,-6.111328,2.44379E-06,-0.0002441406,0,
50.32154,501.3864,26.47191,557.942,0.7608435,217.6702,358.1496,493.4778,26.14884,564.0534,0.7608631,217.67,358.1496,-0.1589813,0.0002002716,7.908691,0.3230743,-6.111389,-1.960993E-05,0.0002593994,0,
50.32655,501.3752,26.47145,557.9274,0.7581553,217.67,358.1508,493.4665,26.14859,564.0388,0.7581553,217.67,358.1508,-0.1583176,0.000202179,7.908691,0.3228569,-6.111328,0,0,0,
50.33155,501.364,26.47099,557.9129,0.7554066,217.67,358.1521,493.4552,26.14835,564.0242,0.7554249,217.67,358.1521,-0.1576538,0.0001983643,7.908722,0.3226376,-6.111328,-1.829863E-05,1.525879E-05,0,
50.33655,501.3527,26.47053,557.8983,0.7526395,217.6698,358.1533,493.444,26.14811,564.0096,0.7526714,217.6703,358.1533,-0.1569824,0.0002040863,7.908752,0.3224258,-6.111267,-3.194809E-05,-0.0004425049,0,
50.34155,501.3415,26.47007,557.8839,0.7498242,217.6695,358.1546,493.4327,26.14787,563.9951,0.7498781,217.6695,358.1545,-0.1563072,0.000202179,7.908783,0.3222065,-6.111206,-5.39422E-05,1.525879E-05,3.051758E-05,
50.34655,501.3303,26.46962,557.8693,0.7469891,217.6689,358.1558,493.4214,26.14762,563.9805,0.7470419,217.6692,358.1558,-0.1556168,0.0002082419,7.908875,0.3219948,-6.111145,-5.286932E-05,-0.0002288818,0,
50.35155,501.319,26.46916,557.8547,0.7440689,217.6693,358.1571,493.4102,26.14738,563.9658,0.7441288,217.6688,358.157,-0.154911,0.0002117157,7.908844,0.3217793,-6.111145,-5.990267E-05,0.0004730225,3.051758E-05,
50.35655,501.3076,26.46869,557.8398,0.7411076,217.6689,358.1583,493.3987,26.14713,563.951,0.7411459,217.6686,358.1583,-0.1541939,0.0002117157,7.908966,0.3215637,-6.111145,-3.832579E-05,0.0002593994,0,
50.36155,501.2964,26.46824,557.8253,0.7381259,217.6682,358.1596,493.3874,26.14689,563.9363,0.7381259,217.6682,358.1596,-0.1534653,0.0002231598,7.908997,0.321352,-6.110962,0,0,-3.051758E-05,
50.36655,501.2851,26.46778,557.8106,0.7351012,217.6678,358.1609,493.376,26.14665,563.9216,0.7350947,217.6685,358.1609,-0.1527367,0.000213623,7.909119,0.3211269,-6.110962,6.437302E-06,-0.0007324219,0,
50.37156,501.2738,26.46732,557.796,0.7320466,217.6672,358.1621,493.3647,26.14642,563.9069,0.7320082,217.6675,358.1621,-0.1519966,0.0002117157,7.909149,0.3209038,-6.11084,3.838539E-05,-0.0002593994,0,
50.37656,501.2625,26.46687,557.7814,0.7289416,217.6668,358.1634,493.3533,26.14619,563.8922,0.7289048,217.6668,358.1634,-0.1512527,0.000207901,7.90921,0.3206806,-6.110779,3.683567E-05,0,-3.051758E-05,
50.38156,501.2512,26.46641,557.7668,0.725824,217.6663,358.1646,493.3419,26.14595,563.8774,0.7257746,217.6667,358.1646,-0.1505051,0.0002040863,7.909271,0.3204575,-6.110657,4.935265E-05,-0.0003662109,-3.051758E-05,
50.38656,501.24,26.46596,557.7522,0.7226403,217.6665,358.1659,493.3307,26.14572,563.8629,0.7225955,217.6664,358.1659,-0.1497459,0.000200698,7.909271,0.3202324,-6.110718,4.482269E-05,0.0001068115,0,
50.39156,501.2287,26.46551,557.7375,0.7194326,217.6658,358.1671,493.3193,26.14549,563.8481,0.7193923,217.6652,358.1671,-0.148983,0.000202179,7.909393,0.3200169,-6.110596,4.029274E-05,0.0005645752,0,
50.39656,501.2174,26.46506,557.723,0.7162311,217.665,358.1684,493.308,26.14526,563.8335,0.7161538,217.6645,358.1684,-0.1482124,0.000202179,7.909454,0.3197975,-6.110474,7.730722E-05,0.0005645752,0,
50.40156,501.2062,26.4646,557.7084,0.7129391,217.6646,358.1696,493.2967,26.14503,563.8188,0.7128776,217.6643,358.1697,-0.147438,0.0001983643,7.909546,0.3195763,-6.110413,6.151199E-05,0.0003662109,-3.051758E-05,
50.40656,501.195,26.46416,557.6939,0.7096179,217.6639,358.1709,493.2854,26.14479,563.8042,0.7095672,217.6634,358.1709,-0.1466522,0.0002040863,7.909607,0.3193607,-6.110291,5.066395E-05,0.0004577637,-3.051758E-05,
50.41156,501.1838,26.46371,557.6793,0.7062658,217.663,358.1721,493.274,26.14456,563.7895,0.7062021,217.6629,358.1722,-0.1458549,0.0002040863,7.90976,0.3191452,-6.110168,6.365776E-05,0.0001068115,-3.051758E-05,
50.41656,501.1726,26.46326,557.6649,0.7028722,217.6622,358.1734,493.2628,26.14433,563.7749,0.7028269,217.662,358.1734,-0.1450577,0.0002139039,7.909851,0.3189335,-6.110046,4.529953E-05,0.0001373291,-3.051758E-05,
50.42157,501.1614,26.46282,557.6504,0.6994506,217.6617,358.1747,493.2515,26.1441,563.7603,0.699438,217.6621,358.1747,-0.1442604,0.0002155304,7.909912,0.318716,-6.109924,1.257658E-05,-0.0003662109,0,
50.42657,501.1502,26.46238,557.6359,0.6960021,217.6607,358.1759,493.2402,26.14387,563.7457,0.6959753,217.6606,358.1759,-0.1434441,0.0002193451,7.910034,0.3185024,-6.109802,2.682209E-05,9.155273E-05,0,
50.43157,501.1392,26.46193,557.6214,0.692497,217.6603,358.1772,493.229,26.14366,563.7311,0.6924831,217.6599,358.1772,-0.1426277,0.0002098083,7.910126,0.3182755,-6.109741,1.388788E-05,0.0004425049,0,
50.43657,501.128,26.46149,557.6069,0.688979,217.6588,358.1784,493.2177,26.14344,563.7164,0.6889378,217.6593,358.1784,-0.1417961,0.0002040863,7.910278,0.3180504,-6.109497,4.118681E-05,-0.0004730225,0,
50.44157,501.1169,26.46106,557.5926,0.6854057,217.6586,358.1797,493.2066,26.14323,563.7021,0.6854329,217.6587,358.1797,-0.140976,0.0002002716,7.910339,0.3178291,-6.109497,-2.712011E-05,-0.0001068115,0,
50.44657,501.1057,26.46061,557.578,0.6818078,217.6576,358.1809,493.1952,26.14301,563.6873,0.6818218,217.6581,358.1809,-0.1401329,0.0001964569,7.910461,0.317606,-6.109314,-1.400709E-05,-0.0004730225,0,
50.45157,501.0946,26.46018,557.5637,0.6781527,217.6562,358.1822,493.184,26.14279,563.6728,0.6781998,217.6571,358.1822,-0.1392899,0.000200698,7.910614,0.3173904,-6.109131,-4.708767E-05,-0.0009613037,0,
50.45657,501.0836,26.45975,557.5493,0.6744568,217.6555,358.1834,493.1728,26.14258,563.6583,0.6745959,217.6557,358.1834,-0.1384506,0.0001964569,7.910736,0.3171692,-6.109009,-0.0001390576,-0.0001220703,3.051758E-05,
50.46157,501.0722,26.45931,557.5347,0.6706564,217.6555,358.1847,493.1615,26.14236,563.6437,0.6708127,217.6547,358.1847,-0.1375694,0.0002002716,7.910706,0.3169479,-6.108948,-0.0001562834,0.0007324219,3.051758E-05,
50.46658,501.0609,26.45887,557.52,0.6668559,217.6538,358.186,493.15,26.14214,563.6287,0.6668792,217.6543,358.186,-0.1366615,0.000202179,7.910919,0.3167305,-6.108704,-2.324581E-05,-0.000579834,-3.051758E-05,
50.47158,501.0497,26.45843,557.5055,0.6629912,217.6534,358.1873,493.1387,26.14192,563.6141,0.6630284,217.6534,358.1873,-0.1357689,0.000202179,7.911011,0.3165092,-6.108643,-3.71933E-05,0,0,
50.47658,501.0384,26.45799,557.4908,0.6591147,217.6516,358.1885,493.1272,26.1417,563.5992,0.6590547,217.6521,358.1885,-0.1348534,0.000207901,7.911224,0.3162956,-6.108398,5.996227E-05,-0.0004882813,0,
50.48158,501.0273,26.45756,557.4764,0.655136,217.6511,358.1898,493.116,26.14148,563.5847,0.6551588,217.6507,358.1898,-0.1339531,0.0002117157,7.911285,0.3160782,-6.108337,-2.270937E-05,0.0004730225,0,
50.48658,501.016,26.45712,557.4617,0.6511596,217.6497,358.1911,493.1046,26.14126,563.5698,0.6511225,217.6497,358.1911,-0.1330261,0.0002212524,7.911438,0.3158646,-6.108093,3.713369E-05,0,-3.051758E-05,
50.49158,501.0049,26.4567,557.4473,0.6471863,217.6484,358.1924,493.0932,26.14105,563.5552,0.6470891,217.6486,358.1924,-0.1320992,0.0002174377,7.911621,0.3156414,-6.10791,9.727478E-05,-0.0002441406,-3.051758E-05,
50.49658,500.9937,26.45627,557.4327,0.6430774,217.6477,358.1936,493.0819,26.14085,563.5405,0.6430347,217.6473,358.1936,-0.1311722,0.0002098083,7.911713,0.3154125,-6.107788,4.273653E-05,0.0003662109,-3.051758E-05,
50.50158,500.9824,26.45584,557.4182,0.6389942,217.6466,358.1949,493.0706,26.14065,563.5258,0.6388863,217.6461,358.1949,-0.1302223,0.0002059937,7.911835,0.3151855,-6.107605,0.000107944,0.0004730225,-3.051758E-05,
50.50658,500.9713,26.45541,557.4037,0.6348527,217.6451,358.1961,493.0592,26.14045,563.5111,0.6347161,217.6445,358.1962,-0.1292686,0.0002044692,7.912018,0.3149624,-6.107422,0.0001366138,0.0005950928,-6.103516E-05,
50.51159,500.9601,26.45498,557.3893,0.6306479,217.6435,358.1974,493.0479,26.14025,563.4965,0.6305462,217.6442,358.1975,-0.1283188,0.0001983643,7.912201,0.3147373,-6.107178,0.0001016855,-0.0007324219,-6.103516E-05,
50.51659,500.949,26.45456,557.3749,0.6264467,217.6421,358.1987,493.0367,26.14005,563.4818,0.6262917,217.6421,358.1987,-0.1273499,0.0001945496,7.912384,0.3145123,-6.106934,0.0001549721,-1.525879E-05,-6.103516E-05,
50.52159,500.938,26.45414,557.3604,0.6221881,217.6416,358.2,493.0255,26.13985,563.4673,0.6220604,217.6411,358.2,-0.1263924,0.0001945496,7.912506,0.3142929,-6.106934,0.0001276731,0.0004882813,-3.051758E-05,
50.52659,500.9268,26.45372,557.3459,0.6178786,217.6399,358.2012,493.0141,26.13964,563.4526,0.61776,217.6393,358.2013,-0.1254158,0.0001983643,7.912659,0.3140736,-6.106628,0.0001185536,0.0005950928,-3.051758E-05,
50.53159,500.9156,26.4533,557.3315,0.6135098,217.6378,358.2025,493.0027,26.13944,563.4379,0.6133645,217.6382,358.2025,-0.124424,0.0001983643,7.912903,0.3138542,-6.106323,0.0001453757,-0.0003662109,-6.103516E-05,
50.53659,500.9047,26.45288,557.3173,0.6091312,217.637,358.2038,492.9916,26.13924,563.4235,0.6090511,217.6372,358.2038,-0.1234474,0.000202179,7.913025,0.3136368,-6.106201,8.004904E-05,-0.0002593994,-3.051758E-05,
50.54159,500.8935,26.45247,557.3028,0.6047068,217.6353,358.205,492.9803,26.13904,563.4088,0.6045886,217.6355,358.2051,-0.1224442,0.0002098083,7.913239,0.3134232,-6.105957,0.0001181364,-0.0002593994,-6.103516E-05,
50.54659,500.8825,26.45205,557.2885,0.6002322,217.6339,358.2063,492.9691,26.13884,563.3943,0.6001469,217.6338,358.2063,-0.1214447,0.0002139039,7.913422,0.3132057,-6.105774,8.535385E-05,0.0001068115,-3.051758E-05,
50.55159,500.8714,26.45164,557.2742,0.5957316,217.6325,358.2076,492.9579,26.13865,563.3797,0.5956749,217.6325,358.2076,-0.1204414,0.0002212524,7.913574,0.3129921,-6.10553,5.668402E-05,0,-3.051758E-05,
50.55659,500.8604,26.45123,557.2598,0.5911807,217.6307,358.2088,492.9466,26.13846,563.3651,0.5911518,217.6306,358.2088,-0.1194267,0.0002139039,7.913788,0.3127632,-6.105286,2.890825E-05,0.0001068115,0,
50.5616,500.8494,26.45082,557.2455,0.5865756,217.6296,358.2101,492.9355,26.13828,563.3506,0.5866235,217.6297,358.2101,-0.1184158,0.0002059937,7.91391,0.3125343,-6.105103,-4.792213E-05,-0.0001068115,3.051758E-05,
50.5666,500.8383,26.45041,557.2311,0.5818991,217.628,358.2114,492.9242,26.1381,563.336,0.5819426,217.6277,358.2114,-0.1173706,0.0002025834,7.914093,0.3123074,-6.104858,-4.345179E-05,0.0002593994,0,
50.5716,500.8271,26.45,557.2166,0.5771533,217.6259,358.2126,492.9127,26.13791,563.3211,0.577158,217.6263,358.2127,-0.1163025,0.0001983643,7.914398,0.3120823,-6.104553,-4.708767E-06,-0.0003662109,-3.051758E-05,
50.5766,500.8159,26.44959,557.2021,0.5723139,217.6247,358.214,492.9014,26.13773,563.3065,0.572314,217.6247,358.214,-0.1152267,0.0001983643,7.91452,0.3118553,-6.10437,-5.960464E-08,0,0,
50.5816,500.8048,26.44917,557.1876,0.5674984,217.6222,358.2152,492.89,26.13754,563.2916,0.5674273,217.6225,358.2153,-0.1141434,0.0001964569,7.914825,0.3116302,-6.104004,7.104874E-05,-0.0003814697,-3.051758E-05,
50.5866,500.7936,26.44877,557.1732,0.5625405,217.6203,358.2165,492.8786,26.13736,563.2769,0.5625261,217.6207,358.2166,-0.1130562,0.0001945496,7.915009,0.3114033,-6.103699,1.436472E-05,-0.0003662109,-3.051758E-05,
50.5916,500.7825,26.44836,557.1588,0.5576375,217.619,358.2178,492.8674,26.13718,563.2623,0.5575616,217.619,358.2178,-0.1119614,0.0001983643,7.915161,0.3111801,-6.103516,7.587671E-05,1.525879E-05,0,
50.5966,500.7714,26.44795,557.1442,0.5526538,217.6172,358.2191,492.856,26.137,563.2475,0.5525526,217.6175,358.2191,-0.1108551,0.0002002716,7.915405,0.3109589,-6.103271,0.0001012087,-0.0002746582,-3.051758E-05,
50.6016,500.7603,26.44755,557.1298,0.5476012,217.6152,358.2204,492.8446,26.13681,563.2327,0.547487,217.6152,358.2204,-0.1097412,0.0002059937,7.915649,0.3107395,-6.102966,0.0001141429,0,-3.051758E-05,
50.60661,500.7491,26.44715,557.1154,0.5425187,217.6131,358.2217,492.8333,26.13663,563.218,0.5423918,217.6136,358.2217,-0.1086197,0.0002155304,7.915894,0.310524,-6.102661,0.0001268983,-0.0005187988,-3.051758E-05,
50.61161,500.7381,26.44675,557.101,0.5374143,217.6114,358.223,492.822,26.13645,563.2034,0.5372955,217.6111,358.223,-0.1075058,0.0002193451,7.916138,0.3103046,-6.102417,0.0001187921,0.0003662109,-3.051758E-05,
50.61661,500.727,26.44635,557.0865,0.5322456,217.6092,358.2243,492.8106,26.13627,563.1887,0.5321132,217.6093,358.2243,-0.106369,0.0002214579,7.916382,0.3100796,-6.102112,0.0001323819,-0.0001373291,-3.051758E-05,
50.62161,500.716,26.44596,557.0723,0.5269955,217.6073,358.2256,492.7994,26.13611,563.1741,0.5268707,217.6073,358.2256,-0.1052246,0.0002117157,7.916595,0.3098469,-6.101807,0.0001248121,-4.577637E-05,-6.103516E-05,
50.62661,500.7049,26.44556,557.0579,0.5217175,217.6055,358.2269,492.7881,26.13595,563.1594,0.5215423,217.6053,358.2269,-0.1040649,0.0002044692,7.916809,0.3096123,-6.101563,0.0001752377,0.0002288818,-3.051758E-05,
50.63161,500.6938,26.44517,557.0435,0.5163872,217.6034,358.2281,492.7768,26.13579,563.1447,0.5162495,217.6032,358.2282,-0.1029129,0.0002002716,7.917053,0.3093834,-6.101196,0.0001377463,0.000213623,-3.051758E-05,
50.63661,500.6829,26.44478,557.0292,0.511085,217.6013,358.2295,492.7656,26.13563,563.1301,0.5109124,217.6005,358.2295,-0.1017532,0.0001964569,7.917297,0.3091545,-6.100891,0.0001726747,0.0007171631,-3.051758E-05,
50.64161,500.6719,26.44439,557.015,0.5056616,217.5986,358.2307,492.7543,26.13546,563.1155,0.5054861,217.5993,358.2308,-0.1005783,0.0001926422,7.917603,0.3089275,-6.100525,0.0001755357,-0.0006103516,-3.051758E-05,
50.64661,500.6609,26.44401,557.0007,0.5002168,217.5966,358.232,492.7431,26.1353,563.101,0.5000443,217.5967,358.2321,-0.09940338,0.0001926422,7.917847,0.3087025,-6.10022,0.0001725554,-0.0001525879,-3.051758E-05,
50.65162,500.6499,26.44362,556.9865,0.4947119,217.5946,358.2333,492.7319,26.13514,563.0864,0.4945657,217.5945,358.2334,-0.09822083,0.0001964569,7.91806,0.3084793,-6.099915,0.0001462102,0.0001220703,-6.103516E-05,
50.65662,500.639,26.44324,556.9722,0.4891813,217.5928,358.2346,492.7207,26.13498,563.0718,0.4890458,217.5921,358.2346,-0.09703064,0.0001964569,7.918304,0.3082561,-6.09967,0.000135541,0.0006866455,-3.051758E-05,
50.66162,500.628,26.44286,556.9579,0.4835616,217.5893,358.2359,492.7093,26.13482,563.0571,0.4833535,217.5898,358.2359,-0.09580994,0.0002002716,7.918732,0.3080368,-6.099182,0.0002081096,-0.0005340576,-3.051758E-05,
50.66662,500.6172,26.44248,556.9439,0.4779131,217.5877,358.2372,492.6983,26.13466,563.0428,0.4778392,217.5872,358.2372,-0.09462738,0.0002098083,7.918854,0.3078175,-6.098877,7.390976E-05,0.00050354,-3.051758E-05,
50.67162,500.6062,26.4421,556.9296,0.4722483,217.5848,358.2385,492.687,26.1345,563.0281,0.4721335,217.5857,358.2385,-0.09340668,0.0002193451,7.919189,0.3076019,-6.09845,0.0001148283,-0.0008544922,-3.051758E-05,
50.67662,500.5952,26.44172,556.9153,0.4664121,217.5829,358.2398,492.6758,26.13434,563.0135,0.4662757,217.5831,358.2398,-0.09215546,0.0002327981,7.919434,0.3073864,-6.098206,0.0001364052,-0.0001525879,-6.103516E-05,
50.68162,500.584,26.44134,556.9008,0.4605011,217.5808,358.2411,492.6643,26.1342,562.9987,0.4603259,217.5809,358.2411,-0.09088898,0.0002214579,7.919708,0.307148,-6.0979,0.0001752377,-0.0001525879,-6.103516E-05,
50.68662,500.5729,26.44097,556.8862,0.4545495,217.578,358.2424,492.6529,26.13405,562.9837,0.4543026,217.5772,358.2425,-0.08960724,0.0002117157,7.920044,0.3069134,-6.097473,0.000246942,0.0008392334,-6.103516E-05,
50.69162,500.5618,26.44059,556.8719,0.4485474,217.5753,358.2437,492.6415,26.13392,562.9689,0.4482512,217.575,358.2438,-0.0883255,0.0002040863,7.920319,0.306675,-6.097046,0.0002962053,0.0002441406,-6.103516E-05,
50.69662,500.5508,26.44022,556.8576,0.4424871,217.5726,358.245,492.6302,26.13378,562.9543,0.4422398,217.5727,358.2451,-0.08705139,0.0001983643,7.920624,0.3064423,-6.09668,0.0002472699,-4.577637E-05,-6.103516E-05,
50.70163,500.5398,26.43985,556.8432,0.4363797,217.5704,358.2463,492.6189,26.13364,562.9395,0.4360988,217.5694,358.2464,-0.08575439,0.0001926422,7.920898,0.3062077,-6.096313,0.0002809763,0.0009307861,-6.103516E-05,
50.70663,500.5287,26.43948,556.8288,0.4301586,217.5665,358.2476,492.6074,26.1335,562.9246,0.4298323,217.5665,358.2477,-0.08443451,0.0001926422,7.921356,0.3059807,-6.095764,0.000326246,-4.577637E-05,-0.0001220703,
50.71163,500.5179,26.43912,556.8147,0.4239944,217.565,358.249,492.5963,26.13336,562.9102,0.4237353,217.5648,358.249,-0.08315277,0.0001964569,7.921509,0.3057537,-6.09552,0.000259161,0.0002288818,-6.103516E-05,
50.71663,500.5067,26.43875,556.8002,0.4177056,217.5616,358.2503,492.5848,26.13322,562.8952,0.4173716,217.5618,358.2503,-0.08181763,0.0001964569,7.921906,0.3055267,-6.095032,0.0003339648,-0.0001373291,-6.103516E-05,
50.72163,500.4958,26.43839,556.786,0.411398,217.5592,358.2516,492.5737,26.13309,562.8807,0.4111049,217.5589,358.2516,-0.08050537,0.0002002716,7.92218,0.3053017,-6.094666,0.0002930462,0.0003509521,-6.103516E-05,
50.72663,500.4848,26.43803,556.7717,0.4050082,217.5562,358.2529,492.5623,26.13295,562.8659,0.4047208,217.5557,358.253,-0.07917023,0.0002059937,7.922546,0.3050804,-6.094238,0.000287354,0.0004425049,-9.155273E-05,
50.73163,500.4739,26.43767,556.7575,0.3986049,217.5532,358.2542,492.5511,26.13281,562.8513,0.3983472,217.5533,358.2542,-0.07784271,0.0002157919,7.922852,0.3048592,-6.093811,0.0002576709,-0.0001525879,-6.103516E-05,
50.73663,500.463,26.43731,556.7433,0.3921098,217.5501,358.2555,492.5398,26.13267,562.8367,0.3918966,217.5502,358.2556,-0.07649994,0.0002250671,7.923187,0.3046398,-6.093323,0.000213176,-3.051758E-05,-6.103516E-05,
50.74163,500.4521,26.43696,556.7291,0.3855652,217.5475,358.2568,492.5286,26.13254,562.8221,0.3854597,217.5473,358.2569,-0.07516479,0.0002288818,7.923553,0.3044167,-6.092957,0.0001055598,0.0002288818,-6.103516E-05,
50.74664,500.4412,26.43661,556.7149,0.3790091,217.5443,358.2581,492.5173,26.13243,562.8074,0.3787833,217.5446,358.2582,-0.07378387,0.0002176802,7.923889,0.3041744,-6.092529,0.0002257526,-0.0002746582,-6.103516E-05,
50.75164,500.4304,26.43626,556.7008,0.3724054,217.541,358.2594,492.5061,26.13232,562.7928,0.3721766,217.5418,358.2595,-0.07241821,0.0002098083,7.924255,0.3039379,-6.09198,0.0002287626,-0.0007629395,-6.103516E-05,
50.75664,500.4196,26.43591,556.6867,0.365667,217.5383,358.2608,492.495,26.13221,562.7783,0.3655916,217.5387,358.2608,-0.07106018,0.0002002716,7.924591,0.3037014,-6.091614,7.537007E-05,-0.0003814697,0,
50.76164,500.4087,26.43557,556.6725,0.3589162,217.535,358.2621,492.4837,26.1321,562.7637,0.3588401,217.5345,358.2621,-0.06967163,0.0001945496,7.924957,0.3034649,-6.091125,7.605553E-05,0.0004882813,0,
50.76664,500.3979,26.43522,556.6584,0.3521507,217.5317,358.2634,492.4725,26.13199,562.7491,0.3520719,217.5317,358.2634,-0.06828308,0.0001888275,7.925354,0.3032322,-6.090637,7.876754E-05,1.525879E-05,0,
50.77164,500.3871,26.43488,556.6444,0.3452189,217.5291,358.2647,492.4615,26.13188,562.7347,0.3453287,217.5289,358.2647,-0.06690216,0.0001888275,7.925659,0.3030014,-6.090271,-0.0001097918,0.0002593994,3.051758E-05,
50.77664,500.3763,26.43454,556.6302,0.3383443,217.5258,358.266,492.4502,26.13177,562.72,0.3384232,217.5258,358.266,-0.06549072,0.0001888275,7.926056,0.3027725,-6.089783,-7.888675E-05,0,3.051758E-05,
50.78164,500.3653,26.43421,556.616,0.3312282,217.5223,358.2674,492.4388,26.13166,562.7053,0.3312304,217.5218,358.2674,-0.06402588,0.000200698,7.926422,0.3025475,-6.089294,-2.235174E-06,0.0004882813,0,
50.78664,500.3543,26.43386,556.6017,0.324027,217.5185,358.2687,492.4274,26.13155,562.6904,0.323993,217.5192,358.2687,-0.06255341,0.0002040863,7.926849,0.3023186,-6.088684,3.397465E-05,-0.0007629395,-3.051758E-05,
50.79165,500.3434,26.43353,556.5874,0.3167304,217.5156,358.2701,492.4161,26.13143,562.6757,0.3166535,217.5151,358.2701,-0.06106567,0.0002120162,7.927216,0.3020916,-6.088318,7.688999E-05,0.00050354,-3.051758E-05,
50.79665,500.3323,26.43319,556.5731,0.3094534,217.5123,358.2714,492.4047,26.13132,562.6608,0.3093369,217.5117,358.2715,-0.05958557,0.0002231598,7.927582,0.3018684,-6.087769,0.0001164675,0.00050354,-6.103516E-05,
